ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002061656-25-000001	YES	101	0002061656	LIONHEART VENTURES II-A, L.P.	120 JUNIPER ROAD		BOLINAS	CA	CALIFORNIA	94924	415-515-1465	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064788-25-000001	YES	101	0002064788	AVSF - Osmo 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001719442-25-000004	YES	101	0001719442	Foresee Medical, Inc.	11622 EL CAMINO REAL	SUITE 100	SAN DIEGO	CA	CALIFORNIA	92130	8334263348	DELAWARE							Corporation		overFiveYears	
0002065047-25-000001	YES	101	0002065047	Triple Equity Opportunistic Fund LLC	C/O TEM CAPITAL, LLC	4411 E. LA PALMA AVE.	ANAHEIM	CA	CALIFORNIA	92807	2089089822	WYOMING							Limited Liability Company		withinFiveYears	2025
0001589881-25-000002	YES	101	0001589881	Mare Island Dry Dock Investment LLC	1180 NIMITZ AVE.		VALLEJO	CA	CALIFORNIA	94592	212-661-0936	DELAWARE							Limited Liability Company		overFiveYears	
0002003781-25-000002	YES	101	0002003781	Whitman/Peterson Partners V, LP	3075 TOWNSGATE ROAD	SUITE 210	WESTLAKE VILLAGE	CA	CALIFORNIA	91361	818-483-1060	DELAWARE							Limited Partnership		withinFiveYears	2023
0001816695-25-000005	YES	101	0001816695	Nationwide PPVUL Separate Account - 5	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO				Nationwide Private Placement Variable Account PP5			Other	Insurance Company Separate Account	withinFiveYears	2020
0001804435-25-000005	YES	101	0001804435	Nationwide PPVUL Separate Account - 4	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO				Nationwide Private Placement Variable Account PP4			Other	Insurance Company Separate Account	overFiveYears	
0001804211-25-000005	YES	101	0001804211	Nationwide PPVUL Separate Account - 3	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO				Nationwide Private Placement Variable Account PP3			Other	Insurance Company Separate Account	withinFiveYears	2020
0001707415-25-000001	YES	101	0001707415	PELVITAL USA, INC.	860 BLUE GENTIAN ROAD, SUITE 200		EAGAN	MN	MINNESOTA	55121	(866) 735-8482	DELAWARE							Corporation		overFiveYears	
0000919574-25-002539	YES	101	0002055424	Eltura Capital Co-Investment 2025-1, LP	31 HUDSON YARDS	11TH FLOOR	NEW YORK	NY	NEW YORK	10001	201-394-6273	DELAWARE							Limited Partnership		withinFiveYears	2024
0000919574-25-002537	YES	101	0002055423	Eltura Capital Co-Investment 2025-2, LP	31 HUDSON YARDS	11TH FLOOR	NEW YORK	NY	NEW YORK	10001	201-394-6273	DELAWARE							Limited Partnership		withinFiveYears	2024
0002043479-25-000001	YES	101	0002043479	EquityZen Growth Technology Fund LLC - Series 2003	30 BROAD STREET	SUITE 1200	NEW YORK	NY	NEW YORK	10004	8774906121	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002017078-25-000001	NO	102	0002017079	Tallvine Middle Market Infrastructure Fund I-A LP	SANTONA CORNER	1430 S DIXIE HWY, SUITE 301	CORAL GABLES	FL	FLORIDA	33146	(786) 475-3890	DELAWARE							Limited Partnership		withinFiveYears	2024
0002017078-25-000001	YES	101	0002017078	Tallvine Middle Market Infrastructure Fund I LP	SANTONA CORNER	1430 S DIXIE HWY, SUITE 301	CORAL GABLES	FL	FLORIDA	33146	(786) 475-3890	DELAWARE							Limited Partnership		withinFiveYears	2024
0002060407-25-000001	YES	101	0002060407	Sunflower Capital Investment Fund II LP	8605 SANTA MONICA BLVD #15798		WEST HOLLYWOOD	CA	CALIFORNIA	90069-4109	(949) 478-5865	DELAWARE							Limited Partnership		withinFiveYears	2025
0000919574-25-002535	YES	101	0002055425	Eltura Capital Warehouse, LLC	31 HUDSON YARDS	11TH FLOOR	NEW YORK	NY	NEW YORK	10001	201-394-6273	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001840593-25-000003	YES	101	0001840593	Standard Capital L.P.	101 Eisenhower Parkway	Suite 300	Roseland	NJ	NEW JERSEY	07068	4403172323	DELAWARE							Limited Partnership		withinFiveYears	2021
0000919574-25-002533	YES	101	0001927184	Notch View Capital, LP	360 NW 27TH STREET	8TH FLOOR	MIAMI	FL	FLORIDA	33127	212-796-4954	DELAWARE							Limited Partnership		overFiveYears	
0001671584-25-000001	YES	101	0001671584	Aptevo Therapeutics Inc.	2401 4TH AVE.	SUITE 1050	SEATTLE	WA	WASHINGTON	98121	206-838-0500	DELAWARE							Corporation		overFiveYears	
0000919574-25-002532	YES	101	0001550842	LODGE HILL FUND, L.P.	C/O LODGE HILL GP, LLC	437 MADISON AVENUE, 34TH FLOOR	NEW YORK	NY	NEW YORK	10022	212-714-7840	DELAWARE							Limited Partnership		overFiveYears	
0002057288-25-000003	YES	101	0002057288	Union Multifamily DST	C/O INLAND PRIVATE CAPITAL CORPORATION	2901 BUTTERFIELD ROAD	OAK BROOK	IL	ILLINOIS	60523	(630) 218-8000	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2024
0001968741-25-000002	YES	101	0001968741	RunReveal, Inc.	9901 BRODIE LANE	SUITE 160, NO. 1357	AUSTIN	TX	TEXAS	78748	(540) 842-4876	DELAWARE							Corporation		withinFiveYears	2023
0001561150-25-000006	YES	101	0001561150	PHOTOPHARMICS INC	3451 NORTH TRIUMPH BLVD	SUITE 201	LEHI	UT	UTAH	84043	801-358-0486	DELAWARE							Corporation		overFiveYears	
0002064897-25-000001	YES	101	0002064897	Atas VC Fund I, L.P.	2801 OCEAN PARK BLVD	UNIT #2049	SANTA MONICA	CA	CALIFORNIA	90405	6266781228	DELAWARE							Limited Partnership		withinFiveYears	2024
0001984811-25-000002	YES	101	0001984811	Granite Medspa Holdings, LLC	284 BRIAR BRAE ROAD		STAMFORD	CT	CONNECTICUT	06930	202-413-3842	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002064822-25-000001	YES	101	0002064822	Riverine Ventures Scithera Investment a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002061455-25-000001	YES	101	0002061455	High Street Value Fund II, L.P.	C/O HIGH STREET LOGISTICS PROPERTIES LLC	600 UNICORN PARK DR., SUITE 208	WOBURN	MA	MASSACHUSETTS	01801	617-737-5200	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064885-25-000001	YES	101	0002064885	Dr. Bombay Dec 2024 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002056873-25-000001	YES	101	0002056873	EquityZen Growth Technology Fund LLC - Series 2065	30 BROAD STREET	SUITE 1200	NEW YORK	NY	NEW YORK	10004	8774906121	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001736524-25-000001	YES	101	0001736524	Minnesota Medical Technologies Corp	2446 HENRY RD NW		STEWARTVILLE	MN	MINNESOTA	55976	507-533-0366	MINNESOTA							Corporation		overFiveYears	
0002064857-25-000001	YES	101	0002064857	Old Hillside Bourbon Mar 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002064829-25-000001	YES	101	0002064829	Rwazi Feb 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002047612-25-000006	YES	101	0002047612	Wheaton Multifamily DST	C/O INLAND PRIVATE CAPITAL CORPORATION	2901 BUTTERFIELD ROAD	OAK BROOK	IL	ILLINOIS	60523	(630) 218-8000	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2024
0002064975-25-000001	YES	101	0002064975	Repurpose Feb 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001974877-25-000001	YES	101	0001974877	Jennison Small/Mid Cap Equity Fund of the Prudential Trust Co Institutional Business Trust	30 SCRANTON OFFICE PARK		SCRANTON	PA	PENNSYLVANIA	18507	(570) 341-6280	MASSACHUSETTS							Business Trust		withinFiveYears	2021
0002064973-25-000001	YES	101	0002064973	Space Venture A1 Mar 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001851989-25-000001	YES	101	0001851989	Jennison U.S. Small Cap Equity Fund of the Prudential Trust Co Institutional Business Trust	30 SCRANTON OFFICE PARK		SCRANTON	PA	PENNSYLVANIA	18507	(570) 341-6280	MASSACHUSETTS							Business Trust		withinFiveYears	2021
0002064970-25-000001	YES	101	0002064970	Football Enterprises Mar 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002064964-25-000001	YES	101	0002064964	BeeHero I a Series of Republic Deal Room Master Fund LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001012975-25-000205	YES	101	0001732397	WMQS Global Equity Active Extension Offshore Fund, Ltd.	399 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-841-4218	CAYMAN ISLANDS							Other	Exempted Company	overFiveYears	
0001879785-25-000021	YES	101	0001721644	LL Private Lending Fund II, L.P.	C/O LL FUNDS, LLC	2400 MARKET STREET, SUITE 302	PHILADELPHIA	PA	PENNSYLVANIA	19103	267-298-5493	DELAWARE							Limited Partnership		overFiveYears	
0001879785-25-000020	YES	101	0001580947	LL Mortgage Fund, L.P.	2400 MARKET STREET, SUITE 302		PHILADELPHIA	PA	PENNSYLVANIA	19103	267-298-5493	DELAWARE							Limited Partnership		overFiveYears	
0001012975-25-000204	YES	101	0001732401	WMQS Global Equity Active Extension Onshore Fund LP	399 PARK AVENUE		NEW YORK	NY	NEW YORK	10022	212-841-4218	DELAWARE							Limited Partnership		overFiveYears	
0002064945-25-000001	YES	101	0002064945	CDA Hotel II LLC	1450 TWIN LAKES AVE STE 201		BOZEMAN	MT	MONTANA	59718	406-551-7939	IDAHO							Limited Liability Company		withinFiveYears	2023
0002064963-25-000001	YES	101	0002064963	Pari Passu 425 a Series of Pari Passu Master II LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002064962-25-000001	YES	101	0002064962	dotCV Nov 2024 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002064960-25-000001	YES	101	0002064960	Features Opp Fund RL Med 2024Q4 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002058828-25-000004	YES	101	0002060224	Gaingels Hubble Network LLC	C/O GAINGELS MANAGEMENT LLC	3 MAIN STREET - SUITE 214	BURLINGTON	VT	VERMONT	05401	773 837 1889	VERMONT							Limited Liability Company		withinFiveYears	2025
0001013594-25-000495	YES	101	0001729201	Dwight Mortgage Trust LLC	787 ELEVENTH AVENUE	10TH FLOOR	NEW YORK	NY	NEW YORK	10019	(212) 960-3750	DELAWARE				Dwight Bridge Fund LLC			Limited Liability Company		overFiveYears	
0001012975-25-000203	YES	101	0001315082	RA Capital Healthcare Fund LP	200 BERKELEY STREET	18TH FLOOR	BOSTON	MA	MASSACHUSETTS	02116	617-778-2500	DELAWARE				RA Capital Biotech Fund LP			Limited Partnership		overFiveYears	
0000919574-25-002527	YES	101	0001875545	BCM SCOUT DOMESTIC LP	1175 PEACHTREE ST NE	SUITE 1625	ATLANTA	GA	GEORGIA	30361	404-891-9290	DELAWARE							Limited Partnership		withinFiveYears	2021
0002064956-25-000001	YES	101	0002064956	Daybreak Health Feb 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002064954-25-000001	YES	101	0002064954	Nash Feb 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002044458-25-000001	YES	101	0002044458	Cat5Builders, Inc.	5355 LUGO ST.		FT. PIERCE	FL	FLORIDA	34951	917-862-7134	FLORIDA							Corporation		withinFiveYears	2024
0002064950-25-000001	YES	101	0002064950	Constellation Holding Mar 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001973808-25-000001	YES	101	0001973808	Concentric Capital Partners Offshore, Ltd.	3119 9 FORUM LANE	BOX 144	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9006	203-536-9472	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2022
0002058828-25-000002	YES	101	0002063124	Gaingels Alinea LLC	C/O GAINGELS MANAGEMENT LLC	3 MAIN STREET - SUITE 214	BURLINGTON	VT	VERMONT	05401	773 837 1889	VERMONT							Limited Liability Company		withinFiveYears	2025
0001012975-25-000202	YES	101	0001391647	RA CAPITAL HEALTHCARE INTERNATIONAL FUND LTD	C/O MAPLES & CALDER LTD., PO BOX 309	UGLAND HOUSE SOUTH CHURCH ST	GEORGETOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	441-292-2739	CAYMAN ISLANDS	RA Capital Biotech International Fund Ltd			RA CAPITAL BIOTECH INTERNATIONAL FUND LTD			Other	Cayman Islands exempted company	overFiveYears	
0002065025-25-000001	YES	101	0002065025	Revitalize Coffee Co LLC	102 WASHINGTON ST		CATTARAUGUS	NY	NEW YORK	14719	(773) 680-8987	NEW YORK							Limited Liability Company		withinFiveYears	2022
0002065024-25-000001	YES	101	0002065024	LAKEIA2 LLC	C/O MAK CAPITAL LLC	4575 32ND AVE S, SUITE 5	GRAND FORKS	ND	NORTH DAKOTA	58201	7013305739	NORTH DAKOTA							Limited Liability Company		withinFiveYears	2025
0002065017-25-000001	YES	101	0002065017	AEA Investors Insurance Fund Series of the SALI Multi-Series Fund, L.P.	6850 AUSTIN CENTER BLVD	SUITE #300	AUSTIN	TX	TEXAS	78731	5127357254	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064977-25-000001	YES	101	0002064977	Labs Companies, Inc.	9903 S SANTA MONICA BLVD	SUITE 163	BEVERLY HILLS	CA	CALIFORNIA	90212	424-522-2957	DELAWARE	LavLabs Inc.						Corporation		overFiveYears	
0002028802-25-000001	YES	101	0002028802	Series 32 - ISS TRANSCENDED HOLDINGS LLC	8 THE GREEN	#6060	DOVER	DE	DELAWARE	19901	13024850250	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002060667-25-000001	YES	101	0001870679	Intequity Fund LP	12570 VITTORIA WAY		FORT MYERS	FL	FLORIDA	33912	(262) 325-2700	DELAWARE				Intelequity Fund LP			Limited Partnership		withinFiveYears	2021
0002008210-25-000003	YES	101	0002008210	NexPoint Life Sciences III DST	300 CRESCENT COURT	SUITE 700	DALLAS	TX	TEXAS	75201	(833) 697-6246	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2023
0002064191-25-000001	YES	101	0002064191	Patport Funding, LLC	133 BUCKMINSTER ROAD		BROOKLINE	MA	MASSACHUSETTS	02445	617-910-6222	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-002525	YES	101	0001738624	GCA ENHANCED OFFSHORE FUND, LTD.	MAPLES CORPORATE SERVICES LIMITED	BOX 309, UGLAND HOUSE	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	212-949-1860	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0002058828-25-000001	YES	101	0002058828	Gaingels BQP LLC	C/O GAINGELS MANAGEMENT LLC	3 MAIN STREET - SUITE 214	BURLINGTON	VT	VERMONT	05401	773 837 1889	VERMONT							Limited Liability Company		withinFiveYears	2025
0000919574-25-002523	YES	101	0001658867	Sunriver Fund LP	SUNRIVER MANAGEMENT LLC	2 SOUND VIEW DRIVE, 2ND FLOOR	GREENWICH	CT	CONNECTICUT	06830	203-900-3900	DELAWARE							Limited Partnership		overFiveYears	
0002060177-25-000002	YES	101	0002060177	OKEANOS VENTURE PARTNERS II LLC-SERIES 144	440 MONTICELLO AVE	STE 1802 PMB 98895	NORFOLK	VA	VIRGINIA	23510	703-929-0784	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002055597-25-000003	YES	101	0002034372	Dominari Master SPV LLC Series III Aquyre	725 FIFTH AVENUE	23RD FLOOR	NEW YORK	NY	NEW YORK	10022	212.393.4500	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002055597-25-000002	YES	101	0002034408	Dominari Master SPV LLC, Series 1 Cordio	725 FIFTH AVENUE	23RD FLOOR	NEW YORK	NY	NEW YORK	10022	212.393.4500	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002063967-25-000001	YES	101	0002063967	HLV Innovation Fund II LLC	125 WIRELESS BLVD	SUITE D	HAUPPAUGE	NY	NEW YORK	11788	631-780-3286	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002055597-25-000001	YES	101	0002055597	Dominari Master SPV LLC Series XVII SpaceX	725 FIFTH AVENUE	23RD FLOOR	NEW YORK	NY	NEW YORK	10022	212.393.4500	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000919574-25-002521	YES	101	0001672350	Sunriver Fund Ltd.	OGIER GLOBAL (CAYMAN) LIMITED	89 NEXUS WAY, CAMANA BAY	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9009	203-900-3900	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	overFiveYears	
0000919574-25-002520	YES	101	0001738522	GCA ENHANCED FUND, LLC	100 PARK AVENUE	35TH FLOOR	NEW YORK	NY	NEW YORK	10017	212-949-1860	DELAWARE							Limited Liability Company		overFiveYears	
0001915688-25-000002	YES	101	0001915688	Edenesque, Inc.	701 Ellicott Street	Ste B2-263	BUFFALO	NY	NEW YORK	14203	917-882-8714	DELAWARE				Edenesque, LLC			Corporation		withinFiveYears	2024
0001398344-25-007284	YES	101	0001795243	Pacific Life Investment Grade Trade Receivable Fund L.P.	700 NEWPORT CENTER DRIVE		NEWPORT BEACH	CA	CALIFORNIA	92660	949 219 3233	DELAWARE							Limited Partnership		overFiveYears	
0001952526-25-000005	YES	101	0001952526	Nationwide PPVUL Separate Account 7	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO							Other	Insurance Company - Separate Account	withinFiveYears	2022
0002042054-25-000001	YES	101	0002042054	Faster Outcomes, Inc.	7 LESTER GRAY DRIVE		WALPOLE	MA	MASSACHUSETTS	02081	(508) 333-7300	DELAWARE							Corporation		withinFiveYears	2024
0002064949-25-000001	YES	101	0002064949	AR-0320 Fund I, a series of Zachary Ginsburg Funds, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002047332-25-000005	YES	101	0002047332	NATIONWIDE PPVUL SEPARATE ACCOUNT 6	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	6144356308	OHIO							Other	Insurance Company Separate Account	overFiveYears	
0001896409-25-000005	YES	101	0001896409	Nationwide PPVUL Separate Account - AC1	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO							Other	Insurance Company Separate Account	withinFiveYears	2021
0001727689-25-000027	YES	101	0001723047	Viva Gold Corp.	#302 - 8047 199 STREET		LANGLEY	A1	BRITISH COLUMBIA, CANADA	V2Y 0E2	720-291-1775	BRITISH COLUMBIA, CANADA				Aintree Resources Inc.			Corporation		overFiveYears	
0001135856-25-000005	YES	101	0001135856	NATIONWIDE PRIVATE PLACEMENT VARIABLE ACCOUNT	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-249-7111	OHIO							Other	Insurance Company Separate Account	overFiveYears	
0001601405-25-000005	YES	101	0001601405	Nationwide Private Placement Variable Account - E	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-249-7111	OHIO							Other	Insurance Company Separate Account-E	overFiveYears	
0002064972-25-000001	YES	101	0002064972	NE-12091 Fund I, a series of Roll Up Vehicles, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0001343394-25-000005	YES	101	0001343394	Nationwide BOLI Private Placement Variable Account	ONE NATIONWIDE PLAZA		COLUMBUS	OH	OHIO	43215	614-435-6308	OHIO				Nationwide PPVUL Separate Account - 6	Nationwide BOLI Private Placement Variable Account		Other	Insurance Company Separate Account	overFiveYears	
0002064967-25-000001	YES	101	0002064967	Jay Desai Burst XII, a series of Jay Desai Holdings II, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD,	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002057195-25-000001	YES	101	0002057195	BA-0201 Fund I, a series of Roll Up Vehicles, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002052163-25-000001	YES	101	0002052163	NE-1230 Fund II, a series of AX-RN-Funds, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002042278-25-000001	YES	101	0002042278	CA-1015 Fund I, a series of Liberty 225, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0001762006-25-000003	YES	101	0001959034	AIM Parent Holdings LLC	3838 NORTH CAUSEWAY BOULEVARD	SUITE 3335	METAIRIE	LA	LOUISIANA	70002	504-264-5870	DELAWARE				AIM Parent Holdings, LLC			Limited Liability Company		withinFiveYears	2022
0001762006-25-000002	YES	101	0001762006	Rivers Investments, LLC	3838 North Causeway Boulevard	Suite 3335	Metairie	LA	LOUISIANA	70002	504-264-5870	DELAWARE							Limited Liability Company		overFiveYears	
0002050476-25-000003	YES	101	0002050476	CrunchAtlas, Inc.	848 ELM STREET		MANCHESTER	NH	NEW HAMPSHIRE	03101	603-858-1197	DELAWARE							Corporation		withinFiveYears	2024
0002063147-25-000002	YES	101	0002063147	SU-0318 Fund I, a series of Range Ventures Investments, LP	119 SOUTH MAIN STREET	SUITE 220	SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002064283-25-000001	YES	101	0002064283	Fortis Private Strategies III LLC	656 E. SWEDESFORD ROAD	SUITE 330	WAYNE	PA	PENNSYLVANIA	19087	610-313-0910	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000902664-25-001862	YES	101	0001732497	Pantera Early-Stage Token Fund II LP	600 MONTGOMERY STREET	SUITE 4500	SAN FRANCISCO	CA	CALIFORNIA	94111	650-854-7000	DELAWARE				Pantera ICO Fund II LP			Limited Partnership		overFiveYears	
0000902664-25-001861	YES	101	0001643745	FCOI II Currency Class Fund, Ltd.	C/O STATE STREET (CAYMAN) TRUST LIMITED	45 MARKET STREET, STE. 3307, PO BOX 896	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1103	(345) 949-6770	CAYMAN ISLANDS							Corporation		overFiveYears	
0000902664-25-001860	YES	101	0002019258	AB U.S. Real Estate (Non-US) Fund IV, L.P.	66 HUDSON BOULEVARD E		NEW YORK	NY	NEW YORK	10001	(212) 969-1000	DELAWARE							Limited Partnership		withinFiveYears	2024
0000902664-25-001859	YES	101	0002019306	AB U.S. Real Estate (HNW) Fund IV, L.P.	66 HUDSON BOULEVARD E		NEW YORK	NY	NEW YORK	10001	(212) 969-1000	DELAWARE							Limited Partnership		withinFiveYears	2024
0000902664-25-001858	YES	101	0002019298	AB U.S. Real Estate (Tax Exempt) Fund IV, L.P.	66 HUDSON BOULEVARD E		NEW YORK	NY	NEW YORK	10001	(212) 969-1000	DELAWARE							Limited Partnership		withinFiveYears	2024
0000902664-25-001857	YES	101	0002020331	Broad Reach Frontier Opportunity Master Fund LP	BROAD REACH GP LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44 20 7531 2460	CAYMAN ISLANDS							Limited Partnership		overFiveYears	
0000902664-25-001856	YES	101	0001973573	Metronome Long Opportunities Fund	C/O METRONOME LONG OPPORTUNITIES FUND	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44 020 823 3580	CAYMAN ISLANDS							Other	Cayman Islands exempted company	overFiveYears	
0000902664-25-001855	YES	101	0001842886	Bergamot Music Fund I LP	C/O BERGAMOT ASSET MANAGEMENT LP	300 CARNEGIE CENTER, SUITE 140	PRINCETON	NJ	NEW JERSEY	08540	(609) 917-7900	DELAWARE							Limited Partnership		withinFiveYears	2020
0000902664-25-001854	YES	101	0001921767	Liberty Hall Capital NL Partners, L.P.	200 MEETING STREET	2ND FLOOR	CHARLESTON	SC	SOUTH CAROLINA	29401	646-291-2601	DELAWARE							Limited Partnership		withinFiveYears	2022
0000902664-25-001853	YES	101	0001922102	Candriam Global Emerging Markets Equities Fund LP	299 PARK AVENUE	32ND FLOOR	NEW YORK	NY	NEW YORK	10171	212-303-6494	DELAWARE							Limited Partnership		withinFiveYears	2021
0000902664-25-001852	YES	101	0001973916	Chameleon Global Fund Ltd	WALKERS CORPORATE LIMITED	190 ELGIN AVENUE	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9008	44-20-3642-1974	CAYMAN ISLANDS							Other	Cayman Islands exempted company	withinFiveYears	2023
0001641172-25-005334	YES	101	0001548707	NEWTYN PARTNERS, LP	60 EAST 42ND STREET	9TH FLOOR	NEW YORK	NY	NEW YORK	10165	212-446-2465	DELAWARE							Limited Partnership		overFiveYears	
0000902664-25-001851	YES	101	0001973900	Chameleon Global Fund LP	C/O RONIT CAPITAL (GP) LTD	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	44-20-3642-1974	DELAWARE							Limited Partnership		withinFiveYears	2023
