ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0002078787-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-31		true					true					false		5000		10000000	2600000	7400000		false		6	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002078574-25-000002	Residential			Decline to Disclose		06b	true	0002078574-25-000001	2025-07-18		false	true									false		10000		785000	785000	0		false		5	0		0			0			false
0001864069-25-000002	Pooled Investment Fund	Venture Capital Fund	false	No Revenues		06b	false		2025-07-08		false					true					false		10000		500000	227300	272700		false		14	0		0			0	true	General Partner will receive a management fee of a percentage of investment under agreement.	false
0002075286-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-25		false					true					false		1000		972000	972000	0		false		62	0		0			7000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002078789-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		true					true					false		5000		5000000	100000	4900000		false		1	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002060739-25-000003	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false		2025-07-16		false					true					false		2500000		250000000	197875000	52125000		false		32	0		0			0			false
0002078574-25-000001	Residential			Decline to Disclose		06b	false		2025-07-18		false	true									false		10000		785000	785000	0		false		5	0		0			0			false
0002078789-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-29		true					true					false		10000		3000000	235000	2765000		false		8	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002060739-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-07-14		false					true					false		1000000		Indefinite	510018360	Indefinite		false		10	0		0			0			false
0002078698-25-000001	Investing			Over $100,000,000		06c	false		2025-07-28		true	true				true					false		100		100000000	0	100000000		false		0	10000	true	10000	true		1000000	true		false
0000950103-25-009313	Commercial Banking			Over $100,000,000		06b	false		2025-07-25		false	true									false		0		534721	534721	0	(Y)147.42 (7/25 TTM)	false		6	0		0			0			false
0002078548-25-000001	Retailing			$1 - $1,000,000		06b	false		2025-07-15		false	true	true								false		5000		100000	70000	30000		true	3	6	5000	true	0		Commission based on 5% and will go to Path Twenty Two COO, Christopher Merkle.	0		Other than $5,000 commission (listed previously), no other funds will be paid to the executive team or directors.	false
0002016697-25-000003	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002016684-24-000001	2024-06-26		true					true			true	Limited Partnership Interests	false		0		10000000	4149111	5850889		false		97	0	true	0	true		0		How Women Invest III GP LLC, and certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or a performance-based fee based on the issuer's profits.	false
0001889641-25-000002	Commercial			Decline to Disclose		06c	false		2025-07-15		false								true	Unsecured Convertible Promissory Notes convertible into Equity	false		10000		724500	724500	0		false		7	0		0			0			false
0001214659-25-010932	Residential			No Revenues		06c	false			true	false	true									false		25000		5000000	0	5000000		false		0	0	true	0	true		10000	true	Reimbursement of expenses advanced	false
0002078844-25-000001	Other			Decline to Disclose		06b	false		2025-06-26		false	true		true	true						false		0		400000	160000	240000		false		3	0		0			0			false
0002077683-25-000001	Other Real Estate			Decline to Disclose		06b, 3C, 3C.1	false		2025-06-30		false	true				true					false		0		3450000	3450000	0		false		82	0		0			355896		Transaction & due diligence fees	false
0002059471-25-000002	Other Technology			Decline to Disclose		06b	true	0002059471-25-000001	2025-02-24		false			true	true						false		0		2000000	1300000	700000		false		7	0		0			0			false
0002030545-25-000007	Commercial			Decline to Disclose		06b	false		2025-07-14		false	true									false		15650		567950	567950	0		true	2	9	0		0			14075			false
0002016697-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	true	0002016684-24-000002	2024-06-26		true					true			true	Limited Partnership Interests	false		0		90000000	3355000	86645000		false		45	0	true	0	true		0		How Women Invest III GP LLC, and certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or performance-based fee based on the issuer's profits.	false
0002030545-25-000004	Commercial			Decline to Disclose		06b	false		2025-07-14		false	true									false		15650		567950	567950	0		true	2	9	0		0			14075			false
0002055616-25-000002	Other Technology			No Revenues		06b	false		2025-07-10		false	true		true							false		120000		1000000	500000	500000		false		1	0		0			0			false
0002036577-25-000004	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002069240-25-000002	2025-05-06		false					true					false		250000		8909535	8909535	0		false		8	0		0			0			false
0001679792-25-000003	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001679792-24-000001	2016-08-01		true	true				true					false		250000		Indefinite	316208516	Indefinite	According to governing documents max contributed capital for the issuer is $250,000,000; however, should an existing limited partner withdraw, the GP may accept additional subscriptions up to an amount equal to, in the aggregate, such withdrawn amount.	false		98	0		0			0			false
0002078662-25-000001	Residential			Decline to Disclose		06b	false			true	false		true								false		50000		700000	0	700000		false		0	0		0			0			false
0002078679-25-000001	Other Technology			No Revenues		06b	false		2025-07-10		false			true					true	Simple Agreement for Future Equity (?SAFE?)	false		5000		450000	185000	265000		false		6	0		0			0			false
0001786236-25-000028	Other Energy			Decline to Disclose		06b	false		2025-02-28		false	true		true	true						false		0		1300000	1300000	0		false		3	0		0			0			false
0001062993-25-013162	Other Energy			Decline to Disclose		06c	false		2025-07-13		false	true									false		2500		500000	20000	480000		false		1	0		0			50000	true	A portion of the proceeds may be used to pay executive salaries but would not be deemed compensation for sales under this offering.	false
0001898167-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0001898167-23-000001	2021-02-26		true	true				true					false		500000		75000000	38125000	36875000		false		68	0		0			0		Fund's manager and GP are entitled to 2% management fees and 20% carried interest as disclosed in the Fund's PPM.	false
0002036577-25-000003	Pooled Investment Fund	Venture Capital Fund	false	Not Applicable		06c, 3C, 3C.1	true	0002036577-24-000003	2024-12-31		true					true					false		250000		50000000	900000	49100000		false		4	0		0			0			false
0002077712-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-07-02		true					true					false		250000		Indefinite	10000000	Indefinite		false		1	0		0			0			false
0002077712-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-07-01		true					true					false		5000000		Indefinite	5000000	Indefinite		false		1	0		0			0			false
0002065628-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true	true			true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		true
0002078451-25-000001	Other Technology			Decline to Disclose		06b	false		2025-07-02		false	true									false		0		38419777	28419777	10000000	Includes $18,419,777.38 in cancelled convertible securities.	false		47	0		0			0			false
0001597919-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06c, 3C, 3C.1	true	0001597919-24-000003	2024-09-11		true					true					false		200000		Indefinite	3154000	Indefinite		false		3	0		0			0		Customary fees to be paid by the issuer to the General Partner	false
0002004109-25-000008	Other Technology			Decline to Disclose		06b	false		2025-07-11		false				true						false		0		3000000	2250000	750000		false		3	0		0			0			false
0001964257-25-000001	Other Technology			Decline to Disclose		06b	false		2025-06-26		false		true	true							false		0		4000000	1500000	2500000		false		1	0		0			0			false
0002053720-25-000004	Other Technology			Decline to Disclose		06b	false		2025-07-16		false	true			true				true	SAFEs (Simple Agreement for Future Equity) and the securities to be issued upon the conversion of the SAFEs.	false		0		14752556	1516000	13236556		false		3	0		0			0			false
0001062993-25-013160	Other			No Revenues		06b	false		2025-06-30		false	true									false		0		248213	248213	0		false		2	0		0			0			false
0001977943-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001977943-23-000002	2023-07-07		false	true	true			true					false		0		Indefinite	1775000000	Indefinite		false		9	1800000	true	0	true		0	true		true
0002078311-25-000001	REITS and Finance			Decline to Disclose		06b, 3C, 3C.7	false		2025-06-26		false	true							true	CLASS A NON-VOTING PREFERRED UNITS	false		1000		125000	119000	6000		false		119	5950		0			0			false
0002078666-25-000001	Restaurants			Decline to Disclose		06b	false		2025-07-03		false	true									false		0		250000	250000	0		false		1	0		0			0			false
0002074465-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false					true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002063407-25-000027	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001315863-24-000619	2021-10-01		true					true					false		0		Indefinite	3361877	Indefinite		false		8	0		0			0			false
0002078242-25-000001	REITS and Finance			Decline to Disclose		06b, 3C, 3C.7	false		2025-06-26		false	true							true	CLASS A NON-VOTING PREFERRED UNITS	false		1000		125000	119000	6000		false		119	5950		0			0			false
0001942998-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001942998-24-000005	2024-08-16		false	true				true					false		0		Indefinite	236177000	Indefinite		false		6	0		0			0	true		false
0001977913-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001977913-23-000002	2023-07-07		false	true				true					false		0		Indefinite	1775000000	Indefinite		false		1	0		0			0	true		true
0002057824-25-000024	Oil and Gas			Decline to Disclose		06b	true	0002057824-25-000001	2025-07-18		false	true							true	Limited Partnership Interest	false		100000		250000000	100000	249900000		false		0	25000000	true	0		Dealer Manager Fee of up to 2%; Sales Commission of up to 7%; Due Diligence Fee of up to 0.5%; Marketing Expense Fee of up to 0.5%	0			false
0001689455-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001689455-24-000001	2017-01-03		true					true					false		0		Indefinite	111315813	Indefinite		false		49	688011	true	0			0		The fund is charged a management fee that is described in the fund's offering documents.	false
0002071643-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true	true			true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		true
0002057777-25-000011	Oil and Gas			Decline to Disclose		06c	true	0002057824-25-000002	2025-07-18		false	true							true	Limited Partnership Interest	false		100000		250000000	107527	249892473		false		0	25000000	true	0		Dealer Manager Fee of up to 2%; Sales Commission of up to 7%; Due Diligence Fee of up to 0.5%; Marketing Expense Fee of up to 0.5%	0			false
0001727689-25-000054	Other			Decline to Disclose		06b	false		2025-07-14		false	true									true	"Common shares of the issuer were exchanged for shares of Anyox Copper Ltd. (""Anyox"") in connection with the amalgamation of Anyox and a subsidiary of the issuer"	0		6259542	6259542	0	Dollar amounts have been converted from Canadian dollars using the 0.7303 Bank of Canada daily exchange rate on 7-14-25.	false		11	0		0			0		There were no proceeds from this exchange offer.	false
0002077952-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	false	true				true					false		250000		Indefinite	0	Indefinite		false		0	0		0			0			false
0002078187-25-000001	Residential			Decline to Disclose		06c, 3C, 3C.5	false		2025-07-11		false	true									false		50000		600000	600000	0		false		4	0		0		Certain persons named in Item 3 or affiliate(s) thereof may receive payments of management fees deemed to be made from proceeds of the offering. The amount of such payments cannot be estimated at this time.	0			false
0001977902-25-000003	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001977902-23-000002	2023-07-07		false	true				true					false		0		Indefinite	90000000	Indefinite		false		5	0		0			0	true		true
0002078515-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-10		false					true					false		0		445000	445000	0		false		8	0		0			8900		This amount represents a cost to cover fund organizational and operating expenses	false
0002017045-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002017044-24-000002	2024-04-23		true					true					false		0		Indefinite	228219999	Indefinite		false		195	0		0			0			false
0002078516-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-10		false					true					false		0		295000	295000	0		false		12	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002078517-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-10		false					true					false		0		2881820	2881820	0		false		97	0		0			15000		This amount represents a cost to cover fund organizational and operating expenses	false
0002017044-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002017044-24-000001	2024-04-23		true					true					false		0		Indefinite	8725000	Indefinite		false		18	0		0			0			false
0002038983-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002038983-24-000002	2024-09-30		false	true				true					false		0		Indefinite	124177000	Indefinite		false		14	3150000	true	0	true		0	true		true
0002078519-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-10		false					true					false		0		188500	188500	0		false		17	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002078685-25-000001	Other			Decline to Disclose		04.2	false			true	true	true									false		15		225000	0	225000		true	0	0	0		0			0			false
0002078521-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-09		false					true					false		0		95000	95000	0		false		7	0		0			4500		This amount represents a cost to cover fund organizational and operating expenses	false
0001140361-25-027318	Insurance			$5,000,001 - $25,000,000		06c	false		2025-06-26		false	true									false		0		Indefinite	808827	Indefinite		false		0	0		0			0			false
0001013594-25-000875	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001013594-24-000594	2021-07-01		true					true					false		10000000		Indefinite	4211770757	Indefinite	The Fund is a series limited partnership. Items 13 & 14 include sales to all investors through July 1, 2025, across a combined 118 different series for purposes of this filing, even though each series has different terms, conditions, and portfolios.	false		2685	0		0		No sales commissions will be received or paid by the issuer or related persons.	0			false
0002031824-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06c, 3C, 3C.1	true	0002031824-24-000001	2021-06-17		true	true				true					false		3000		Indefinite	4995249	Indefinite		false		74	0		0			0			false
0001983915-25-000002	Tourism and Travel Services			Decline to Disclose		06b	false			true	false	true									false		50000		3200000	0	3200000		false		0	0		0			0	true		false
0001932940-25-000003	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001932941-24-000001	2022-06-01		true					true					false		1000000		Indefinite	200532704	Indefinite		false		61	120830		0			0			false
0002070601-25-000001	Commercial			Decline to Disclose		06b	false		2025-07-15		true	true									false		5000		1050000	1050000	0		false		0	0		0			0			false
0001932940-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001932940-24-000001	2022-06-01		true					true					false		1000000		Indefinite	771057696	Indefinite		false		181	622930		0			0			false
0002078501-25-000003	Residential			Decline to Disclose		06b	false		2025-03-18		false	true									false		1		1950000	1950000	0		false		12	0		0			0			false
0002078501-25-000002	Residential			Decline to Disclose		06b	false		2024-08-12		false	true									false		1		3500000	3500000	0		false		19	0		0			0			false
0001790397-25-000006	Investing			$1,000,001 - $5,000,000		06b, 3C, 3C.1	false		2025-04-07		false					true					false		25250		2525000	2525000	0		false		26	0		0			25000			false
0002078691-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true	Placement agent fees are to be paid upon a fee schedule.	0	true	The general partner is entitled to a carried interest. The carried interest is fully discussed in the Issuer's confidential offering materials.	false
0002078692-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true	Placement agent fees are to be paid upon a fee schedule.	0	true	The general partner is entitled to a carried interest. The carried interest is fully discussed in the Issuer's confidential offering materials.	false
0002078501-25-000001	Residential			Decline to Disclose		06b	false		2025-07-11		false	true									false		1		5750000	5750000	0		false		10	0		0			0			false
0002078009-25-000001	Other Technology			Decline to Disclose		06b	false		2025-07-09		false			true							false		0		287000	287000	0		false		3	0		0			4650		Reimbursement for initial legal costs for Daniel Noboa	false
0002057824-25-000023	Oil and Gas			Decline to Disclose		06b	true	0002057824-25-000001	2025-07-17		false	true							true	Limited Partnership Interest	false		100000		250000000	275000	249725000		false		0	25000000	true	0		Dealer Manager Fee of up to 2%; Sales Commission of up to 7%; Due Diligence Fee of up to 0.5%; Marketing Expense Fee of up to 0.5%	0			false
0002078522-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-09		false					true					false		0		62500	62500	0		false		11	0		0			0		This amount represents a cost to cover fund organizational and operating expenses	false
0002078565-25-000001	Other			Decline to Disclose		06b	false			true	false	true									false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002078523-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-09		false					true					false		0		108000	108000	0		false		18	0		0			3500		This amount represents a cost to cover fund organizational and operating expenses	false
0002078533-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	true					true					false		100000		Indefinite	0	Indefinite		false		0	0		0			0			false
0002078680-25-000001	Residential			Decline to Disclose		06c	false		2025-07-15		false	true				true					false		50000		7500000	3049000	4451000		false		36	0		0			0			false
0002078524-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-09		false					true					false		0		103500	103500	0		false		12	0		0			4500		This amount represents a cost to cover fund organizational and operating expenses	false
0002078734-25-000001	Other			Decline to Disclose		06b	false		2025-07-11		false	true									false		0		4964493	4964493	0		false		14	0		0			0			false
0002057777-25-000010	Oil and Gas			Decline to Disclose		06c	true	0002057824-25-000002	2025-07-18		false	true							true	Limited Partnership Interest	false		100000		250000000	200000	249800000		false		0	25000000	true	0		Dealer Manager Fee of up to 2%; Sales Commission of up to 7%; Due Diligence Fee of up to 0.5%; Marketing Expense Fee of up to 0.5%	0			false
0002078695-25-000001	Commercial			Decline to Disclose		06b, 3C, 3C.1	false		2025-07-11		false	true									false		75000		785000	785000	0		false		7	0		0			0			false
0002078525-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-09		false					true					false		0		2216511	2216511	0		false		28	0		0			12500		This amount represents a cost to cover fund organizational and operating expenses	false
0000911420-25-000240	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		3C.7, 06b, 3C	true	0000911420-24-000163	2023-10-10		true	true				true			true	Trust interests	false		5000000		300000000	146520000	153480000		false		42	0		0			0			false
0002078526-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-08		false					true					false		0		53500	53500	0		false		26	0		0			3500		This amount represents a cost to cover fund organizational and operating expenses	false
0001859546-25-000003	Other Technology			Decline to Disclose		06b	false		2025-07-11		false	true									false		0		2249999	2049626	200373	$250,000 of the Total Amount Sold was accounted for by the conversion of certain outstanding convertible securities. The remaining $1,799,626.33 of the Total Amount Sold was accounted for by new capital investment.	false		6	0		0			0			false
0002078324-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.1	false		2025-07-11		false					true					false		25000		Indefinite	4742275	Indefinite		false		24	36777	true	0		The issuer may require investors brought by a registered broker-dealer to pay up to 4.5% of the investor's commitment to such broker-dealer. In addition, selling agents may receive a carried interest of 5%.	453228	true	Represents 3.0% upfront management fee and a 5.0% setup fee to the Manager, plus a 2.0% services fee paid to InvestX Markets LLC.	false
0002057824-25-000022	Oil and Gas			Decline to Disclose		06b	true	0002057824-25-000001	2025-07-16		false	true							true	Limited Partnership Interest	false		100000		250000000	100000	249900000		false		0	25000000	true	0		Dealer Manager Fee of up to 2%; Sales Commission of up to 7%; Due Diligence Fee of up to 0.5%; Marketing Expense Fee of up to 0.5%	0			false
0002078527-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-08		false					true					false		0		264000	264000	0		false		25	0		0			7800		This amount represents a cost to cover fund organizational and operating expenses	false
0002078445-25-000007	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002029339-24-000001	2022-05-30		true					true					false		0		Indefinite	70382913	Indefinite		false		87	0	true	0	true		0	true		false
0000919574-25-004224	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0000919574-24-004087	2022-09-25		true	true				true					false		0		Indefinite	4920000	Indefinite		false		15	0	true	0	true		0	true		false
0002078528-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-08		false					true					false		0		706000	706000	0		false		13	0		0			12508		This amount represents a cost to cover fund organizational and operating expenses	false
0002078445-25-000006	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002029339-24-000002	2022-05-30		true					true					false		0		Indefinite	566927673	Indefinite		false		380	0		0			0			false
0002071296-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	The general partner is entitled to carried interest. The carried interest is fully discussed in the Issuer's confidential offering materials.	false
0000919574-25-004222	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004127	2016-08-08		true	true				true					false		0		Indefinite	15191794	Indefinite		false		1	0	true	0	true		0	true	The Investment Manager is paid customary management fees.	true
0001970125-25-000005	Other Technology			Decline to Disclose		06b	true	0001970125-25-000004	2025-07-18		false	true		true	true						false		0		356769	356769	0	CDN$489,463.20. Based on the Bank of Canada exchange rate of 0.7289.  Consists of the issuance of 1,249,024 common shares at a deemed price of $0.082 per common share and 6,450,719 units at a deemed price of CDN$0.06 per unit.	false		3	0		0			0			false
0002078529-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-07-08		false					true					false		0		3012500	3012500	0		false		100	0		0			3		This amount represents a cost to cover fund organizational and operating expenses	false
0000919574-25-004220	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004125	2016-07-26		true	true				true					false		0		Indefinite	28218564	Indefinite		false		2	0	true	0	true		0	true	The General Partner receives customary management fees.	true
0001104659-25-070725	Insurance			Decline to Disclose		06b, 3C, 3C.7	false		2025-07-21		true								true	Interests in the Athene ICOLI Separate Account of Pacific Life Insurance Company under Private Placement Variable Life Insurance Products	false		1000000		Indefinite	900000000	Indefinite		false		1	0	true	0			0			true
0000919574-25-004218	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004115	2015-09-01		true	true				true					false		100000		Indefinite	336153729	Indefinite		false		13	0	true	0	true		0	true	The General Partner receives customary management fees.	true
0000919574-25-004216	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004121	2015-09-01		true					true			true	Trust Units	false		100000		Indefinite	188809143	Indefinite		false		8	0	true	0	true		0	true	The Investment Manager is paid customary management fees.	true
0002078376-25-000002	Other Technology			Decline to Disclose		06b	false		2022-07-26		true			true	true						false		25000		315000	315000	0		false		4	0		0			0			false
0001464327-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001464327-24-000001	2009-05-15		true	true				true					false		0		Indefinite	1730128155	Indefinite		false		446	0		0			0			false
0000919574-25-004214	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004111	2012-02-01		true	true				true					false		100000		Indefinite	1252275468	Indefinite		false		51	0	true	0	true		0	true	The General Partner receives customary management fees.	true
0001679315-25-000003	Other Technology			Decline to Disclose		06b	false		2025-06-05		false	true									true		0		11999847	11999847	0		false		1	0		0			0			false
0000919574-25-004212	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000919574-24-004109	2012-02-01		true					true			true	Trust Units	false		100000		Indefinite	3862397062	Indefinite		false		137	0	true	0	true		0	true	The Management Company is paid customary management fees.	true
0002061149-25-000004	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002061149-25-000002		true	true	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001437749-25-023490	Other Real Estate			Decline to Disclose		06c	true	0002014160-24-000001	2024-07-08		true	true									false		0		Indefinite	74593357	Indefinite		false		242	0		0			0			false
0002061158-25-000005	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002061158-25-000002	2025-03-31		true	true	true			true					false		0		Indefinite	600000000	Indefinite		false		3	2000000	true	0	true		0			true
0002061166-25-000005	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0002061166-25-000002	2025-03-31		true	true				true					false		0		Indefinite	600000000	Indefinite		false		1	0		0			0			true
0002059005-25-000008	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002032547-24-000001	2023-09-01		true					true					false		1000000		Indefinite	3270928	Indefinite		false		5	0	true	0	true		0	true	A management fee will be paid to the Investment Manager in accordance with the Issuer's offering documents.	false
0001703106-25-000002	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001703106-23-000001	2017-04-01		true					true					false		0		Indefinite	510388203	Indefinite		true	0	431	0		0			0			false
0001825491-25-000001	Other Travel			$1,000,001 - $5,000,000		06b	false		2025-07-25		true	true									false		1000		689000	1000	688000		true	1	1	0		0		There are no sales commissions or finders' fees associated with this offering.	0		There are no payments being made to anyone, including officers and directors.	false
