ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0001461859-25-000016	YES	101	0001726268	NULIA, INC.	2852 WILLAMETTE STREET	SUITE 603	EUGENE	OR	OREGON	97405	(425) 785-6469	OREGON				Nulia, Inc.			Corporation		overFiveYears	
0001085146-25-003632	YES	101	0001743466	Orbis Institutional International Equity L.P.	251 LITTLE FALLS DRIVE		WILMINGTON	DE	DELAWARE	19808	(415) 489-3600	DELAWARE							Limited Partnership		overFiveYears	
0001085146-25-003631	YES	101	0001708314	Orbis Institutional Global Equity L.P.	251 LITTLE FALLS DRIVE		WILMINGTON	DE	DELAWARE	19808	415-489-3600	DELAWARE							Limited Partnership		overFiveYears	
0002010059-25-000002	YES	101	0002010059	Private Equity Co-Investment Partners IV LLC	200 WEST STREET		NEW YORK	NY	NEW YORK	10282-2198	212-902-1000	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002027829-25-000001	YES	101	0002027829	Contango Inc.	1281 WIN HENTSCHEL BLVD.		WEST LAFAYETTE	IN	INDIANA	47906	765-418-0756	INDIANA							Corporation		withinFiveYears	2022
0001640334-25-001156	YES	101	0001621221	ARTELO BIOSCIENCES, INC.	505 Lomas Santa Fe	Suite 160	Solana Beach	CA	CALIFORNIA	92075	858-925-7049	NEVADA				REACTIVE MEDICAL INC.	KNIGHT KNOX DEVELOPMENT CORP.		Corporation		overFiveYears	
0001104659-25-066674	YES	101	0002074675	Equal Ventures Opportunity 2, LP	184 5TH AVENUE, 4TH FLOOR		NEW YORK	NY	NEW YORK	10010	(202) 746-5479	DELAWARE							Limited Partnership		withinFiveYears	2025
0001470831-25-000077	YES	101	0002072314	ISV Fund II, L.P.	222 LAKEVIEW AVE, SUITE 800		WEST PALM BEACH	FL	FLORIDA	33401	(415) 574-0863	DELAWARE							Limited Partnership		withinFiveYears	2025
0002058216-25-000003	YES	101	0001615165	Veritone, Inc.	1615 PLATTE STREET, 2ND FLOOR		DENVER	CO	COLORADO	80202	8885071737	DELAWARE	Veritone Delaware, Inc.						Corporation		overFiveYears	
0001104659-25-066673	YES	101	0002074806	Equal Ventures 3, LP	184 5TH AVENUE, 4TH FLOOR		NEW YORK	NY	NEW YORK	10010	(202) 746-5479	DELAWARE							Limited Partnership		withinFiveYears	2025
0001696653-25-000001	YES	101	0001696653	Cetan Income Fund, LLC	72C CENTENNIAL LOOP SUITE 500		EUGENE	OR	OREGON	97401	458-215-3200	DELAWARE							Limited Liability Company		overFiveYears	
0002027570-25-000003	YES	101	0002027570	MVP ES FUND CXLVIII LLC	2903 E 2ND ST		AUSTIN	TX	TEXAS	78702	5122121160	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002074849-25-000002	YES	101	0002074849	NPV SPV I LP	219 SHERMAN STREET		BOONTON	NJ	NEW JERSEY	07005	205 568 6657	DELAWARE							Limited Partnership		withinFiveYears	2025
0002075595-25-000001	YES	101	0002075595	VENTURE WEALTH FUND, LLC	8 THE GREEN SUITE A		DOVER	DE	DELAWARE	19901	860-514-0736	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001835377-25-000002	YES	101	0001835377	Xemelgo, Inc.	12429 SE 26TH PL		BELLEVUE	WA	WASHINGTON	98005	6174558832	DELAWARE							Corporation		overFiveYears	
0002075252-25-000002	YES	101	0002075252	Petros Investment Partners. LP	4509 BEE RIDGE RD	UNIT C	SARASOTA	FL	FLORIDA	34233-2539	9413028306	FLORIDA							Limited Partnership		withinFiveYears	2025
0001405086-25-000179	YES	101	0002076285	AQR Flex 1 Series LLC - Series A8	ONE GREENWICH PLAZA	SUITE 130	GREENWICH	CT	CONNECTICUT	06830	203-742-3600	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002066016-25-000003	YES	101	0002066016	MVP LS FUND DLXXVI LLC	2903 E 2ND ST		AUSTIN	TX	TEXAS	78702	5122121160	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001985135-25-000002	YES	101	0001985135	Jaffa Capital Fund, LP	4 BRIGHTON RD.	SUITE 200B	CLIFTON	NJ	NEW JERSEY	07012	216-245-1231	DELAWARE							Limited Partnership		withinFiveYears	2023
0001983586-25-000002	YES	101	0001983586	Pioneer Fund AF 26 L.P.	22 ST. CLAIR AVENUE EAST	SUITE 1500	TORONTO	A6	ONTARIO, CANADA	M4T2S3	416-402-7547	DELAWARE							Limited Partnership		withinFiveYears	2023
0002071254-25-000002	NO	102	0002074616	GC Ferry Co-Invest II, L.P.	C/O GENSTAR CAPITAL PARTNERS LLC	FOUR EMBARCADERO CENTER	SAN FRANCISCO	CA	CALIFORNIA	94111	415-834-2350	DELAWARE							Limited Partnership		withinFiveYears	2025
0002071254-25-000002	YES	101	0002071254	GC Ferry Co-Invest I, L.P.	C/O GENSTAR CAPITAL PARTNERS LLC	FOUR EMBARCADERO CENTER	SAN FRANCISCO	CA	CALIFORNIA	94111	415-834-2350	DELAWARE				GC Ferry Co-Invest, L.P.			Limited Partnership		withinFiveYears	2025
0002036542-25-000001	YES	101	0002036542	Legal Karma Inc.	14205 N Mo Pac Expy Ste 570 PMB 316042		AUSTIN	TX	TEXAS	78728-6529	1 737-210-3994	DELAWARE							Corporation		withinFiveYears	2021
0000911420-25-000217	YES	101	0002072297	Waypoint Stockbridge Investors, LP	c/o	150 EAST PALMETTO PARK RD, SUITE 600	Boca Raton	FL	FLORIDA	33432	561-961-7272	DELAWARE							Limited Partnership		withinFiveYears	2025
0001896088-25-000003	YES	101	0001896088	College Sports Company, Inc.	169 MADISON AVE., SUITE 15027		NEW YORK	NY	NEW YORK	10016	978-500-1531	DELAWARE				Mercury Fan, Inc.			Corporation		withinFiveYears	2021
0002070258-25-000001	YES	101	0002070258	LQ Net Lease III LP	66-72 THE ESPLANADE	THIRD FLOOR	SAINT HELIER	Y9	JERSEY	JE1 2LH	44 1534 885200	JERSEY							Limited Partnership		withinFiveYears	2024
0001872845-25-000002	YES	101	0001872845	325 CAPITAL ONSHORE FUND LP	757 THIRD AVENUE	20TH FLOOR	NEW YORK	NY	NEW YORK	10017	212-376-5325	DELAWARE							Limited Partnership		withinFiveYears	2020
0002076051-25-000001	YES	101	0002076051	SXD AI Jun 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002076370-25-000001	YES	101	0002076370	Veritus Capital SG SPV II LLC	8 THE GREEN SUITE G		DOVER	DE	DELAWARE	19901	302-724-6162	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002076052-25-000001	YES	101	0002076052	Squirrely Ventures MIT Clear Labs 1 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001872846-25-000002	YES	101	0001872846	325 CAPITAL CAYMAN FUND LP	757 THIRD AVENUE	20TH FLOOR	NEW YORK	NY	NEW YORK	10017	646-774-2904	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2021
0002075781-25-000001	YES	101	0002075781	Neotribe Ventures III, L.P.	1300 EL CAMINO REAL, SUITE 100		MENLO PARK	CA	CALIFORNIA	94025	786-505-4888	DELAWARE							Limited Partnership		withinFiveYears	2025
0000905148-25-002362	YES	101	0002029748	Strategy Capital Growth Investors I LLC	One First Street, Suite 13		Los Altos	CA	CALIFORNIA	94022	650-917-8700	DELAWARE							Limited Liability Company		withinFiveYears	2023
0002033548-25-000056	YES	101	0001970747	AlphaKeys Global Infrastructure Partners V, L.P.	C/O COMPLIANCE DEPARTMENT	60 EAST 42ND STREET, 28TH FLOOR	NEW YORK	NY	NEW YORK	10165	(212) 994-7400	DELAWARE							Limited Partnership		withinFiveYears	2023
0002076053-25-000001	YES	101	0002076053	DT Lang - Tinfoil a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001585592-25-000003	YES	101	0001585592	Gravie, Inc.	10 NE 2ND STREET, SUITE 300		MINNEAPOLIS	MN	MINNESOTA	55413	612-719-4704	DELAWARE							Corporation		overFiveYears	
0002066037-25-000001	YES	101	0002066037	Ugly Unicorn II LP	3400 N 1200 W	SUITE 210	LEHI	UT	UTAH	84043	801-674-8413	DELAWARE							Limited Partnership		withinFiveYears	2024
0002076316-25-000002	YES	101	0002076316	U.S. Housing Exchange, Inc	30 N GOULD ST STE R		SHERIDAN	WY	WYOMING	82801	404-918-7471	WYOMING							Corporation		withinFiveYears	2021
0002075835-25-000001	YES	101	0002075835	MONTICELLOAM FUNDING LLC SERIES SH-86	600 THIRD AVENUE	21 FL	NEW YORK	NY	NEW YORK	10016	646-844-3600	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000935836-25-000453	YES	101	0001830377	PB Partners FTW, L.P.	1350 BAYSHORE HIGHWAY, SUITE 700		BURLINGAME	CA	CALIFORNIA	94010	650-804-2492	DELAWARE							Limited Partnership		overFiveYears	
0002076178-25-000001	YES	101	0002076178	NREP NSF VI Friends of Firm K/S	KRONPRINSESSEGADE 8, 1., 1306		COPENHAGEN	G7	DENMARK	1306	4521452557	DENMARK							Limited Partnership		withinFiveYears	2025
0001123292-25-000304	YES	101	0002063468	Enea Fund II, LP	90 Faxon Road		Atherton	CA	CALIFORNIA	94027	000-000-0000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002076149-25-000001	YES	101	0002076149	NIO Real Estate III SCSp	KRONPRINSESSEGADE 8, 1., 1306		COPENHAGEN	G7	DENMARK	1306	4521452557	DENMARK							Limited Partnership		withinFiveYears	2025
0000905148-25-002361	YES	101	0001979462	Waterfall Silver Spring Fund, LP	1251 Avenue of the Americas, 50th Floor		New York	NY	NEW YORK	10020	212-257-4600	DELAWARE							Limited Partnership		withinFiveYears	2023
0002028130-25-000006	YES	101	0002028130	Caspia Technologies Inc	606 SW 4TH AVE		GAINSEVILLE	FL	FLORIDA	32601	845-652-0970	FLORIDA				Caspia Technologies Inc.	Caspia Technologies LLC		Corporation		withinFiveYears	2020
0002075762-25-000001	YES	101	0002075762	AS Co-Investment VI Private Investors, LLC	390 MADISON AVENUE	32ND FLOOR	NEW YORK	NY	NEW YORK	10017	212-464-5060	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002076316-25-000001	YES	101	0002076316	U.S. Housing Exchange, Inc	30 N GOULD ST STE R		SHERIDAN	WY	WYOMING	82801	404-918-7471	WYOMING							Corporation		withinFiveYears	2024
0001468214-25-000004	YES	101	0001468214	Mediafly, Inc.	1603 ORRINGTON AVE.	SUITE 600	EVANSTON	IL	ILLINOIS	60201	312-281-5175	DELAWARE							Corporation		overFiveYears	
0000905148-25-002360	YES	101	0001936644	Waterfall Eagle Fund, LLC	1251 Avenue of the Americas, 50th Floor		New York	NY	NEW YORK	10020	212-257-4600	DELAWARE							Limited Liability Company		withinFiveYears	2022
0002027297-25-000002	YES	101	0002027297	IvyRadar Lending Fund LLC	12600 HILL COUNTRY BLVD	SUITE R275	AUSTIN	TX	TEXAS	78738	8887359403	TEXAS							Limited Liability Company		withinFiveYears	2024
0000905148-25-002359	YES	101	0001676992	Altai Capital Osprey, LLC	Altai Capital Management, L.P.	9040 Sunset Blvd, Suite 1004	West Hollywood	CA	CALIFORNIA	90069	949-326-9612	DELAWARE							Limited Liability Company		overFiveYears	
0001231919-25-000103	YES	101	0002075685	WndrCo Holdings III LP	929 MAIN STREET	SUITE 100	REDWOOD CITY	CA	CALIFORNIA	94063	424-363-3066	DELAWARE							Limited Partnership		withinFiveYears	2025
0001854264-25-000002	YES	101	0001854264	VOLEXION, INC.	1801 Maple Ave		Evanston	IL	ILLINOIS	60201	3128439801	DELAWARE							Corporation		overFiveYears	
0002033112-25-000003	YES	101	0001800354	PATHFINDER PARTNERS INCOME FUND, L.P.	4380 LA JOLLA VILLAGE DR STE 250		SAN DIEGO	CA	CALIFORNIA	92122	(858) 875-4401	DELAWARE							Limited Partnership		overFiveYears	
0002068209-25-000001	YES	101	0002068209	MVP Opportunity Fund VI LLC Series 25D	152 MADISON AVENUE	7TH FLOOR	NEW YORK	NY	NEW YORK	10016	212-858-9900	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000899140-25-000825	YES	101	0001483215	Brown Advisory (Bermuda) Ltd.- Brown Advisory Alternative Strategies Fund	901 S. BOND STREET	SUITE 400	BALTIMORE	MD	MARYLAND	21231	(410) 537-5400	BERMUDA	CDK Capital (Bermuda) Ltd.- CDK Multi-Strategy Fund			CDK Capital (Bermuda) Ltd.- CDK Global Select Fund			Other	Bermuda Exempted Company	overFiveYears	
0002076119-25-000001	YES	101	0002076119	Ubiquity Halter D SPV, LLC	758 Center Drive		Palo Alto	CA	CALIFORNIA	94301	4342380920	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002033112-25-000002	YES	101	0002030344	Pathfinder Multifamily Opportunity Fund IX, L.P.	4225 EXECUTIVE SQUARE, SUITE 100		LA JOLLA	CA	CALIFORNIA	92037	(858) 875-4401	DELAWARE	Pathfinder Partners Opportunity Fund IX, L.P.						Limited Partnership		withinFiveYears	2023
0000899140-25-000824	YES	101	0001630991	Brown Advisory (Bermuda) Ltd.-Brown Advisory Global Managers Fund	901 SOUTH BOND STREET, SUITE 400		BALTIMORE	MD	MARYLAND	21231	(410) 537-5400	BERMUDA				CDK Capital (Bermuda) Ltd.-Brown Advisory Global Managers Fund	CDK Capital (Bermuda) Ltd.- Brown Advisory Global Managers Fund		Corporation		overFiveYears	
0001710677-25-000004	YES	101	0001710677	Lodestone Biomedical, Inc.	10 WATER STREET	SUITE 265	LEBANON	NH	NEW HAMPSHIRE	03766	617-686-5517	DELAWARE				Lodestone Biomedical, LLC			Corporation		overFiveYears	
0000935836-25-000452	YES	101	0001779398	PB Partners, L.P.	1350 BAYSHORE HIGHWAY, SUITE 700		BURLINGAME	CA	CALIFORNIA	94010	(650) 804-2492	DELAWARE							Limited Partnership		overFiveYears	
0002076042-25-000001	YES	101	0002076042	Aevum Longevity Corp.	2501 - 550 BURRARD STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 2B5	604-868-1669	BRITISH COLUMBIA, CANADA	Lifespan Technologies Inc.						Corporation		withinFiveYears	2023
0002076195-25-000001	YES	101	0002076195	Premier Fund II, a Series of Decile Capital, LP	548 MARKET STREET	PMB 64705	SAN FRANCISCO	CA	CALIFORNIA	94104	650-391-4699	DELAWARE							Limited Partnership		withinFiveYears	2025
0002076428-25-000002	YES	101	0002076428	HSV BRAGG SPE LLC	1804 WILLIAMSON COURT	STE 207	BRENTWOOD	TN	TENNESSEE	37027	6155666196	TENNESSEE							Limited Liability Company		withinFiveYears	2024
0002033112-25-000001	YES	101	0002033112	Pathfinder South Bay Holdings, LLC	4225 EXECUTIVE SQUARE, SUITE 100		LA JOLLA	CA	CALIFORNIA	92037	(858) 875-4401	DELAWARE	PFP Holdings I, LLC						Limited Liability Company		withinFiveYears	2023
0002075499-25-000001	YES	101	0002075499	Koverly Inc.	303 WYMAN STREET, SUITE 300		WALTHAM	MA	MASSACHUSETTS	02451	(617) 448-7053	DELAWARE							Corporation		withinFiveYears	2020
0002076429-25-000001	YES	101	0002076429	East River Source Control, Inc.	852 METROPOLITAN AVE.	APT 2A	BROOKLYN	NY	NEW YORK	11211	301-905-2359	DELAWARE							Corporation		withinFiveYears	2025
0002067646-25-000001	YES	101	0002067646	ACCESS Real Estate Fund II, LLC	4360 BROWNSBORO ROAD	SUITE 101	LOUISVILLE	KY	KENTUCKY	40207	505-292-5505	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001183740-25-000039	YES	101	0001836503	GIANT MINING CORP.	1055 WEST GEORGIA STREET	SUITE 1500	VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6E 4N7	236-788-0643	BRITISH COLUMBIA, CANADA				Majuba Hill Copper Corp.	Bam Bam Resources Corp.		Corporation		overFiveYears	
0002076171-25-000001	YES	101	0002076171	ICE HEIST LLC	1441 BROADWAY	6TH FLOOR	NEW YORK	NY	NEW YORK	10018	(310) 598-9800	NEW JERSEY							Limited Liability Company		withinFiveYears	2025
0001853599-25-000003	YES	101	0001853599	CORE SILVER CORP.	SUITE 1450 - 789 WEST PENDER STREET		VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 1H2	604-681-1568	BRITISH COLUMBIA, CANADA				CORE ASSETS CORP.			Corporation		overFiveYears	
0002074085-25-000001	YES	101	0002074085	Griffin Capital (Heritage - Gonzales, LA) DST	GRIFFIN CAPITAL PLAZA	266 KANSAS STREET	EL SEGUNDO	CA	CALIFORNIA	90245	(310) 469-6100	DELAWARE							Other	Delaware Statutory Trust	withinFiveYears	2025
0002076438-25-000001	YES	101	0002076438	IV Series 10A, a Series of Ineffable Ventures Series, LLC	1266 EAST MAIN STREET	SUITE 700R	STAMFORD	CT	CONNECTICUT	06902	203-682-6414	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002014584-25-000002	YES	101	0002014584	Erez REIT Opportunities LP	C/O EROF GP LLC	270 NORTH AVENUE, SUITE 404	NEW ROCHELLE	NY	NEW YORK	10801	(917) 455-9764	DELAWARE							Limited Partnership		withinFiveYears	2023
0002075202-25-000001	YES	101	0002075202	Cyberstarts Liquidity Fund I, L.P.	HA-MAFTEA'KH ST 5		MIKHMORET	L3	ISRAEL	40297	972-52-6661712	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2025
0002076218-25-000001	YES	101	0002076218	MVPWISA25, a series of MVP II Co-Invest LLC	1300 EL CAMINO REAL	STE 100	MENLO PARK	CA	CALIFORNIA	94025	415-509-4532	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002012805-25-000010	YES	101	0002012805	WALL STREET BUSINESS ACADEMY HOLDINGS, INC.	66 WEST FLAGLER STREET	SUITE #900	MIAMI	FL	FLORIDA	33130	786-776-4021	DELAWARE							Corporation		withinFiveYears	2023
0002076454-25-000001	YES	101	0002076454	Dr Nadeem Inc	2944 VIA TORINO		SANTA CLARA	CA	CALIFORNIA	95051	408314226	CALIFORNIA	Nadeem Ventures						Limited Liability Company		withinFiveYears	2025
0001871605-25-000002	YES	101	0001871605	SYMPLSOFT, INC.	4813 S. QUINIMOSE RD.		LIBERTY LAKE	WA	WASHINGTON	99019	5097208272	WASHINGTON				ACQUISITION SIMPLICITY, INC.	Process Simplicity, Inc.		Corporation		overFiveYears	
0002075779-25-000001	YES	101	0002075779	First Due Holdings, Inc.	3701 ORANGE STREET		MIAMI	FL	FLORIDA	33133	516-874-2258	DELAWARE							Corporation		withinFiveYears	2025
0002076262-25-000004	YES	101	0002076015	Monarch VI Select Opportunities Access LLC	200 WEST STREET		NEW YORK	NY	NEW YORK	10282-2198	212-902-1000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001579206-25-000004	YES	101	0001579206	Rosalind Master Fund L.P.	C/O MAPLES CORP. SRVCS LTD., PO BOX 309	UGLAND HOUSE, SOUTH CHURCH STREET	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	416-791-0300	CAYMAN ISLANDS							Limited Partnership		overFiveYears	
0002076262-25-000003	YES	101	0002076262	Monarch VI Select Opportunities Access Offshore SCSp	200 WEST STREET		NEW YORK	NY	NEW YORK	10282-2198	212-902-1000	LUXEMBOURG							Limited Partnership		withinFiveYears	2025
0002073751-25-000001	YES	101	0002073751	ProCap Velocity Fund, LP - B2	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002075924-25-000001	YES	101	0002075924	Merion Clifton Park, L.P.	308 E. LANCASTER AVE.	SUITE 300	WYNNEWOOD	PA	PENNSYLVANIA	19096-2145	(610) 896-3000	DELAWARE							Limited Partnership		withinFiveYears	2025
0002074333-25-000001	YES	101	0002074333	Alter VC Fund, LP - D4	2006 196TH ST SW	SUITE 114	LYNNWOOD	DE	DELAWARE	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002076262-25-000002	YES	101	0002010120	Prospect Ridge U.S. Real Estate Partners IV L.P.	640 5th Avenue	8th Floor	New York	NY	NEW YORK	10019	212-655-7100	DELAWARE							Limited Partnership		withinFiveYears	2024
0002073747-25-000001	YES	101	0002073747	Ride Home Fund, LP - D4	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002075876-25-000001	YES	101	0002075876	MC Exchange at Steele Creek, LLC	1345 AVENUE OF THE AMERICAS	2ND FLOOR	NEW YORK	NY	NEW YORK	10105	917-747-5469	NORTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0002076437-25-000001	YES	101	0002076437	ACG NW 29 LLC	25 SW 9TH STREET	SUITE 204	MIAMI	FL	FLORIDA	33130	305-569-9800	FLORIDA							Limited Liability Company		withinFiveYears	2025
0002073743-25-000001	YES	101	0002073743	New Founding Venture Fund LP - B4	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002063454-25-000004	YES	101	0002063454	RCP SOF V Cayman Feeder, LP	353 N. CLARK STREET	SUITE 3500	CHICAGO	IL	ILLINOIS	60654	312-266-7300	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002075362-25-000001	YES	101	0002075362	Star Copper Corp.	789 WEST PENDER STREET	SUITE 1450	VANCOUVER	A1	BRITISH COLUMBIA, CANADA	V6C 1H2	604-681-1568	BRITISH COLUMBIA, CANADA							Corporation		overFiveYears	
0002002325-25-000003	YES	101	0002002325	Love & Cookies, LLC	13377 Fitzhugh Road	Building B	Austin	TX	TEXAS	78736	817-983-3824	TEXAS							Limited Liability Company		overFiveYears	
0001840693-25-000003	YES	101	0001840693	ZealCare, Inc.	2 DAVIS DRIVE		DURHAM	NC	NORTH CAROLINA	27709	(919) 434-8246	DELAWARE							Corporation		withinFiveYears	2020
0002028628-25-000001	YES	101	0002028628	Reap Fund I, LLC	5420 LBJ FWY STE 570		DALLAS	TX	TEXAS	75240	9724608353	DELAWARE							Limited Liability Company		withinFiveYears	2024
0002076367-25-000001	YES	101	0002076367	Bryson Rankin LLC	1900 W GRAY	131852	HOUSTON	TX	TEXAS	77019	(512) 922-3929	TEXAS							Limited Liability Company		withinFiveYears	2025
0002073734-25-000001	YES	101	0002073734	Accelerator Ventures Rolling Fund, LP - E2	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0000902664-25-002939	YES	101	0001611766	Marshall Wace Funds LP - MW TOPS World Equities (US) Fund	MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, PO BOX 309	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	345-943-3100	DELAWARE				MW TOPS World Equities (US) Fund			Other	Segregated sub-fund of limited partnership	overFiveYears	
0002063499-25-000002	YES	101	0002063499	RCP SECONDARY OPPORTUNITY FUND V LP	353 N. CLARK STREET	SUITE 3500	CHICAGO	IL	ILLINOIS	60654	312-266-7300	DELAWARE							Limited Partnership		withinFiveYears	2024
0002075252-25-000001	YES	101	0002029981	Circadian Ventures Fund II, LP	3423 PIEDMONT RD.		ATLANTA	GA	GEORGIA	30305	4043072100	DELAWARE							Limited Partnership		withinFiveYears	2024
0002074018-25-000001	YES	101	0002074018	Grant Park Ventures, LP - E1	2006 196TH ST SW	SUITE 114	LYNNWOOD	DE	DELAWARE	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002073750-25-000001	YES	101	0002073750	Hurricane Ventures, LP - C1	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0000815917-25-000005	YES	101	0000815917	JONES FINANCIAL COMPANIES LLLP	12555 MANCHESTER ROAD		DES PERES	MO	MISSOURI	63131	3145152000	MISSOURI				JONES FINANCIAL COMPANIES LP LLP	JONES FINANCIAL COMPANIES L P		Other	Limited Liability Limited Partnership	overFiveYears	
0001999371-25-008841	YES	101	0001921603	WhiteHawk Income Corp	2000 MARKET STREET	SUITE 910	PHILADELPHIA	PA	PENNSYLVANIA	19103	917-691-9676	DELAWARE							Corporation		withinFiveYears	2022
0001999371-25-008840	YES	101	0001921603	WhiteHawk Income Corp	2000 MARKET STREET	SUITE 910	PHILADELPHIA	PA	PENNSYLVANIA	19103	917-691-9676	DELAWARE							Corporation		withinFiveYears	2022
0002048103-25-000001	YES	101	0002048103	New Roots EB5 Fund 1, LP	NO 8 OLYMPIC DRIVE		SOUTH BARRINGTON	IL	ILLINOIS	60010	8477575571	DELAWARE							Limited Partnership		withinFiveYears	2024
0002075033-25-000004	YES	101	0002075033	APLUS BERRY INC	1901 N 21ST ST		LINCOLN	NE	NEBRASKA	68508	(352) 346-6495	DELAWARE							Corporation		withinFiveYears	2023
0002029784-25-000002	YES	101	0002029784	Fortress Ultimate Holdings, L.P.	ONE PENN PLAZA, SUITE 2501		NEW YORK	NY	NEW YORK	10119	212-407-5200	DELAWARE							Limited Partnership		withinFiveYears	2024
0002029075-25-000001	YES	101	0002029075	NB Capital Solutions III Cayman Feeder LP	1290 AVENUE OF THE AMERICAS	41ST FLOOR	NEW YORK	NY	NEW YORK	10104	212-476-9000	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002029076-25-000001	YES	101	0002029076	NB Capital Solutions Fund III Delaware LP	1290 AVENUE OF THE AMERICAS	41ST FLOOR	NEW YORK	NY	NEW YORK	10104	212-476-9000	DELAWARE							Limited Partnership		withinFiveYears	2024
0002029071-25-000001	YES	101	0002029071	NB Capital Solutions Fund III Cayman LP	1290 AVENUE OF THE AMERICAS	41ST FLOOR	NEW YORK	NY	NEW YORK	10104	212-476-9000	CAYMAN ISLANDS							Limited Partnership		withinFiveYears	2024
0002074405-25-000001	YES	101	0002074405	NBSF Redwood Insurance SPV LLC	1290 AVENUE OF THE AMERICAS	42ND FLOOR	NEW YORK	NY	NEW YORK	10104	(212) 476-9000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002071798-25-000001	YES	101	0002071798	Minor Tour Ltd Liability Co	1460 Broadway	10th Floor	New York	NY	NEW YORK	10036	212-500-0989	NEW YORK							Limited Liability Company		withinFiveYears	2025
0001231919-25-000102	YES	101	0002074837	Fiveonefour Labs Inc.	205 SE SPOKANE STREET	SUITE 300	PORTLAND	OR	OREGON	97202	503 388 5333	DELAWARE							Corporation		withinFiveYears	2023
0000902664-25-002938	YES	101	0001611811	Marshall Wace Funds LP - MW Market Neutral TOPS (US) Fund	MAPLES CORPORATE SERVICES LIMITED	UGLAND HOUSE, PO BOX 309	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1104	345-943-3100	DELAWARE				MW Market Neutral TOPS (US) Fund			Other	Segregated sub-fund of limited partnership	overFiveYears	
