ACCESSIONNUMBER	IS_PRIMARYISSUER_FLAG	ISSUER_SEQ_KEY	CIK	ENTITYNAME	STREET1	STREET2	CITY	STATEORCOUNTRY	STATEORCOUNTRYDESCRIPTION	ZIPCODE	ISSUERPHONENUMBER	JURISDICTIONOFINC	ISSUER_PREVIOUSNAME_1	ISSUER_PREVIOUSNAME_2	ISSUER_PREVIOUSNAME_3	EDGAR_PREVIOUSNAME_1	EDGAR_PREVIOUSNAME_2	EDGAR_PREVIOUSNAME_3	ENTITYTYPE	ENTITYTYPEOTHERDESC	YEAROFINC_TIMESPAN_CHOICE	YEAROFINC_VALUE_ENTERED
0002089532-25-000001	YES	101	0002089532	Fermata 1 LLC	2920 BERRY HILL DRIVE, SUITE 100		NASHVILLE	TN	TENNESSEE	37204	615-345-7205	TENNESSEE							Limited Liability Company		withinFiveYears	2024
0002089843-25-000002	YES	101	0002089843	APP Parent Holdings, LLC	450 PARK AVENUE	FLOOR 24	NEW YORK	NY	NEW YORK	10022	0000000000	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089833-25-000001	YES	101	0002089833	Main Line Flip Fund, LLC	651 GERMANTOWN PIKE		LAFAYETTE HILL	PA	PENNSYLVANIA	19444	201-736-5788	PENNSYLVANIA							Limited Liability Company		withinFiveYears	2025
0000919574-25-005931	YES	101	0001790437	Alpine Peaks Opportunity Master Fund, LP	WALKERS CORPORATE LIMITED	CAYMAN CORP SERVICES, 27 HOSPITAL RD	GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9001	347-990-2940	CAYMAN ISLANDS							Limited Partnership		overFiveYears	
0002076592-25-000001	YES	101	0002076592	Hugh's Chophouse, LLC	9 N VAIL AVE		ARLINGTON HEIGHTS	IL	ILLINOIS	60005	847-809-3469	ILLINOIS							Limited Liability Company		withinFiveYears	2025
0002085349-25-000004	YES	101	0002085349	Black Sails Ventures IV, LLC	4235 HILLSBORO	SUITE 300	NASHVILLE	TN	TENNESSEE	37215	201-804-3909	TENNESSEE							Limited Liability Company		withinFiveYears	2025
0001979108-25-000003	YES	101	0001979108	Energy Revenue America, Inc.	2800 W PEMBERTON DR		PRESCOTT	AZ	ARIZONA	86305	330-977-4096	NEVADA							Corporation		overFiveYears	
0002052316-25-000004	YES	101	0002052316	Elite 7 Sports Medicine Inc.	7221 HAZEL PLAIN AVE.		LAS VEGAS	NV	NEVADA	89131	210-860-7532	DELAWARE							Corporation		withinFiveYears	2024
0002047579-25-000003	YES	101	0002047579	National Senior Living Portfolio DST	2901 BUTTERFIELD ROAD		OAK BROOK	IL	ILLINOIS	60523	866-694-6526	DELAWARE							Other	Statutory Trust	withinFiveYears	2024
0002042555-25-000002	YES	101	0002042555	Series D - Channing Global Equity Fund, a Series of Channing Investor Series Fund, LLC	10 SOUTH LASALLE ST.	SUITE 2401	CHICAGO	IL	ILLINOIS	60603	312-223-0211	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001898143-25-000002	YES	101	0001898143	Series C - Channing Emerging Markets All Cap Fund, a Series of Channing Investor Series Fund, LLC	10 SOUTH LASALLE STREET	SUITE 2401	CHICAGO	IL	ILLINOIS	60603	312-223-0211	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002008362-25-000003	YES	101	0002008362	MES Employee Holdings, LLC	2345 E. 3RD AVENUE	SUITE 400	DENVER	CO	COLORADO	80206	303.292.7300	DELAWARE							Limited Liability Company		withinFiveYears	2021
0001668492-25-000005	YES	101	0001668492	CleanFiber Inc.	250 LAKE AVENUE		BLASDELL	NY	NEW YORK	14219	888-616-8393	DELAWARE				CleanFiber, LLC	UltraCell Insulation, LLC		Corporation		overFiveYears	
0001789729-25-000002	YES	101	0001789729	Series B - Channing Emerging Markets Small Cap Fund, a Series of Channing Investor Series Fund, LLC	10 SOUTH LASALLE STREET	SUITE 2401	CHICAGO	IL	ILLINOIS	60603	312-223-0211	DELAWARE							Limited Liability Company		overFiveYears	
0002089781-25-000001	YES	101	0002089781	EW Gateway, LLC	2555 EAST CAMELBACK ROAD	SUITE 400	PHOENIX	AZ	ARIZONA	85016	(602) 339-3131	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001668492-25-000003	YES	101	0001668492	CleanFiber Inc.	250 LAKE AVENUE		BLASDELL	NY	NEW YORK	14219	888-616-8393	DELAWARE				CleanFiber, LLC	UltraCell Insulation, LLC		Corporation		overFiveYears	
0002089266-25-000001	YES	101	0002089266	RSNPG 401 Partners, LLC	300 DELAWARE AVE., SUITE 210		WILMINGTON	DE	DELAWARE	19801	323-519-1111	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001887427-25-000002	YES	101	0001887427	Third Lake PM US Defensive Equity Strategy Fund I, LP	1600 EAST 8TH AVENUE	SUITE A132-A	TAMPA	FL	FLORIDA	33605	813-497-8100	DELAWARE							Limited Partnership		withinFiveYears	2021
0002018566-25-000005	YES	101	0002018566	Altera Astra Fund II, LLC	10 GLENLAKE PARKWAY NE	NORTH TOWER, SUITE 1070	ATLANTA	GA	GEORGIA	30328	404-537-2759	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001889630-25-000002	YES	101	0001889630	Third Lake SPV WI 101 Fund, LLC	1600 EAST 8TH AVENUE	SUITE A132-A	TAMPA	FL	FLORIDA	33605	813-497-8100	DELAWARE							Limited Liability Company		withinFiveYears	2021
0002085871-25-000001	YES	101	0002085871	Bettor Capital Fund II-A, LP	10 SALEM AVENUE		SPRING LAKE	NJ	NEW JERSEY	07762	313-655-4864	DELAWARE							Limited Partnership		withinFiveYears	2025
0002085859-25-000001	YES	101	0002085859	Bettor Capital Fund II, LP	10 SALEM AVENUE		SPRING LAKE	NJ	NEW JERSEY	07762	313-655-4864	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087710-25-000001	YES	101	0002087710	Hetairos Co-Investment L.P.	27 ESPLANADE		ST. HELIER	Y9	JERSEY	JE1 1SG	44 (0)1534 850 750	JERSEY							Limited Partnership		withinFiveYears	2025
0002085243-25-000002	YES	101	0002085243	CIG GENEVA INVESTORS, LLC	325 W HURON STREET, SUITE 714		CHICAGO	IL	ILLINOIS	60654	202-258-6134	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089374-25-000001	YES	101	0002089374	Lucinda Capital, a Series of Decile Start Fund, LP	575 LEXINGTON AVE	14TH FLOOR	NEW YORK	NY	NEW YORK	10022	3014124975	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089421-25-000001	YES	101	0002089421	proChain Ventures, a Series of Decile Start Fund, LP	575 LEXINGTON AVE	14TH FLOOR	NEW YORK	NY	NEW YORK	10022	3014124975	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089055-25-000001	YES	101	0002089055	Granville Peak LLC	308 EAST 38TH STREET, #17/18B		NEW YORK	NY	NEW YORK	10016	917-708-3020	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001437749-25-030247	YES	101	0002087950	Merit 38, LLC	300 23rd Avenue East	Suite 300	West Fargo	ND	NORTH DAKOTA	58078	701-478-4300	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001013594-25-001175	YES	101	0002089549	Atlantic Labs 4 GmbH & Co. KG	ROSENTHALER STR. 13		BERLIN	2M	GERMANY	10119	4915110717070	GERMANY							Other	German GmbH & Co. KG	withinFiveYears	2025
0002088802-25-000001	YES	101	0002088802	DCM BLACKROCK EQUITY AS A SERIES OF DCM ONSHORE FUNDS LLC	2800 PONCE DE LEON BLVD	15TH FLOOR	CORAL GABLES	FL	FLORIDA	33134	305-371-2776	DELAWARE							Limited Liability Company		withinFiveYears	2025
0000902664-25-004258	YES	101	0002089553	Kinnerton Hill Co-Investment Fund I LP	C/O WALKERS CORPORATE LIMITED	190 ELGIN AVENUE	GEORGE TOWN	E9	CAYMAN ISLANDS	KY1-9008	1 345 949 0100	CAYMAN ISLANDS							Other	Cayman Islands exempted limited partnership	withinFiveYears	2025
0002087973-25-000001	YES	101	0002087973	Court Square Capital Partners ART Co-Invest, L.P.	c/o Court Square Capital Partners	299 PARK AVENUE, 35TH FLOOR	NEW YORK	NY	NEW YORK	10171	(212) 752-6110	DELAWARE							Limited Partnership		withinFiveYears	2025
0001437749-25-030241	YES	101	0002089654	MG NewCo, Inc.	129 E. Irvine Road		Phoenix	AZ	ARIZONA	85086	480-298-8600	DELAWARE							Corporation		withinFiveYears	2025
0002089774-25-000001	YES	101	0002089774	5736-5742 Virginia LLC	C/O ELITE EQUITY GROUP LLC	8504 FIRESTONE BLVD #193	DOWNEY	CA	CALIFORNIA	90241	2135006493	CALIFORNIA							Limited Liability Company		withinFiveYears	2025
0002089100-25-000001	YES	101	0002089100	VR A 2025 Fulshear Church Limited Partnership	1725 16TH AVENUE, SUITE 201		RICHMOND HILL	A6	ONTARIO, CANADA	L4B 4C6	9058861059	DELAWARE							Limited Partnership		withinFiveYears	2025
0002088806-25-000002	YES	101	0002088806	Electroflow Technologies, Inc.	1162 CHERRY AVENUE		SAN BRUNO	CA	CALIFORNIA	94066	(510) 831-2368	DELAWARE	Get Lit Technologies, Inc.						Corporation		withinFiveYears	2023
0001012975-25-000595	YES	101	0002039788	North Wall Asset Backed Opportunities Feeder Fund I LP	FOURTH FLOOR	PLAZA HOUSE ADMIRAL PARK	ST PETER PORT	Y7	GUERNSEY	GY1 4BF	44 203 848 5330	GUERNSEY							Limited Partnership		withinFiveYears	2024
0001012975-25-000594	YES	101	0002087980	WUSC Co-Invest AB	BIRGER JARLSGATAN 41 A		STOCKHOLM	V7	SWEDEN	111 45	46 73 800 10 75	SWEDEN							Other	Swedish limited company	withinFiveYears	2025
0002015499-25-000002	YES	101	0002015499	Hedge Health, Co.	1915 MONROE STREET		MADISON	WI	WISCONSIN	53711	(608) 293-4508	DELAWARE							Corporation		withinFiveYears	2023
0002089773-25-000001	YES	101	0002089773	Path to Freedom Fund LLC	82 WENDELL AVE, SUITE 100		PITTSFIELD	MA	MASSACHUSETTS	01201	509-768-2249	MASSACHUSETTS							Limited Liability Company		withinFiveYears	2025
0002089046-25-000001	YES	101	0002089046	Hutchinson - The Landing, LLC	3345 WEST ST. GERMAIN STREET		SAINT CLOUD	MN	MINNESOTA	56301	320-250-8392	MINNESOTA							Limited Liability Company		withinFiveYears	2025
0002089099-25-000001	YES	101	0002089099	VR 2025 Fulshear Church Limited Partnership	1725 16TH AVENUE, SUITE 201		RICHMOND HILL	A6	ONTARIO, CANADA	L4B 4C6	9058861059	DELAWARE							Limited Partnership		withinFiveYears	2025
0002080344-25-000001	YES	101	0002080344	F4 Ventures Fund II, LP	22287 Mulholland Hwy #606		Calabasas	CA	CALIFORNIA	91302	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089413-25-000001	YES	101	0002089413	Wrengate L.P.	100 HILL STREET		MAHOPAC	NY	NEW YORK	10541	8456619345	NEW YORK							Limited Partnership		withinFiveYears	2025
0001128189-25-000007	YES	101	0001128189	ProtoKinetix, Inc.	109 W. MAIN ST.		DALTON	OH	OHIO	44618	330-445-4971	NEVADA				RJV NETWORK INC			Corporation		overFiveYears	
0001914714-25-000003	YES	101	0001914714	Leashtech Inc.	1225 N. 131ST STREET		OMAHA	NE	NEBRASKA	68154	(402) 235-8150	DELAWARE							Corporation		withinFiveYears	2021
0001315863-25-000700	YES	101	0002088738	Nexus Commodities International Fund Ltd	38 BEACH ROAD	#2413 SOUTH BEACH TOWER	SINGAPORE	U0	SINGAPORE	189767	65 6239 7988	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2025
0001062993-25-015893	YES	101	0001526491	G2 Goldfields Inc.	141 ADELAIDE STREET WEST, SUITE 1101		TORONTO	A6	ONTARIO, CANADA	M5H 3L5	416-628-5904	CANADA (FEDERAL LEVEL)	SANDY LAKE GOLD INC.			Lago Dourado Minerals Ltd.			Corporation		overFiveYears	
0001315863-25-000699	YES	101	0002088604	Nexus Commodities US Fund Ltd	38 BEACH ROAD	#2413 SOUTH BEACH TOWER	SINGAPORE	U0	SINGAPORE	189767	65 6239 7988	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2025
0002087565-25-000003	YES	101	0002087565	BrainKube Inc	21 Valley PI		Edgewater	NJ	NEW JERSEY	07020	3322016244	DELAWARE							Corporation		withinFiveYears	2025
0002038300-25-000002	YES	101	0002038300	Iberica Holdings LLC - Series 2 Broad Port	90 CARR 165, SUITE 803	CENTRO INTERNACIONAL DE MERCADEO II	GUAYNABO	PR	PUERTO RICO	00968	7872455616	PUERTO RICO							Limited Liability Company		withinFiveYears	2024
0001268330-25-000002	YES	101	0001268330	ENVENTIVE ENGINEERING INC	861 GEORGE HILL ROAD		SOUTH LANCASTER	MA	MASSACHUSETTS	01561	9783657458	DELAWARE							Corporation		overFiveYears	
0002088121-25-000001	YES	101	0002088121	ALF Project HB, LLC	1841 AMBERLY LEDGE WAY		CARY	NC	NORTH CAROLINA	27519	803-479-7649	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002036556-25-000003	YES	101	0002036556	CC&L PA Fund Ltd.	CRICKET SQUARE, HUTCHINS DRIVE		GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-1111	1 (345) 945-3901	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2024
0001790838-25-000002	YES	101	0001790838	TwinBeech Capital Offshore Fund LP	WALKERS CORPORATE LIMITED	27 HOSPITAL ROAD	GEORGE TOWN, GRAND CAYMAN	E9	CAYMAN ISLANDS	KY1-9008	3459490100	DELAWARE				Twin Beech Capital Offshore Fund LP			Other	Cayman Islands Exempted Limited Partnership	overFiveYears	
0001790835-25-000002	YES	101	0001790835	TwinBeech Capital Fund LP	2 MANHATTANVILLE RD	SUITE 105	PURCHASE	NY	NEW YORK	10577	914-315-9908	UNITED STATES							Limited Partnership		overFiveYears	
0002088156-25-000001	YES	101	0002088156	WP Fund II, LLC	3675 CRESTWOOD PARKWAY NW	STE 120	DULUTH	GA	GEORGIA	30096	678-878-3885	GEORGIA							Limited Liability Company		withinFiveYears	2025
0001437749-25-030233	YES	101	0002089118	BlankMetal.ai, Inc.	43 SE Main Street	Suite 300	Minneapolis	MN	MINNESOTA	55414	612-296-9293	DELAWARE	ResiLending, Inc.						Corporation		withinFiveYears	2024
0002077494-25-000002	YES	101	0002077494	AVSF - Samaya 2025, LLC	70 Federal Street	6th Floor	Boston	MA	MASSACHUSETTS	02110	603-518-8112	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002087116-25-000001	YES	101	0002087116	Spring Rock Venture Partners VI LP	13516 PLEASANT VIEW ROAD		THREE RIVERS	MI	MICHIGAN	49093	808-554-6407	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087310-25-000001	YES	101	0002087310	Elements West Condos, LLC	312 Crescent Avenue		Greenville	SC	SOUTH CAROLINA	29605	404-229-9013	SOUTH CAROLINA							Limited Liability Company		withinFiveYears	2025
0002088998-25-000001	YES	101	0002088998	Redemption Road Studios, Inc.	481 OVERBROOK DR NW		ATLANTA	GA	GEORGIA	30318	504-957-7533	DELAWARE							Corporation		withinFiveYears	2025
0002082121-25-000002	YES	101	0002082121	American Power Fund I LP	108 WEST 13TH STREET	SUITE 410	WILMINGTON	DE	DELAWARE	19801	9179071928	DELAWARE							Limited Partnership		withinFiveYears	2025
0001970516-25-000003	YES	101	0001970516	RENEST CAPITAL LLC	7840 SW 103 PLACE		MIAMI	FL	FLORIDA	33173	786-414-0347	WYOMING							Limited Liability Company		withinFiveYears	2023
0002089723-25-000001	YES	101	0002089723	Accufy Diagnostics, Inc.	13 TAFT COURT	SUITE 219	ROCKVILLE	MD	MARYLAND	20850	301-788-8508	DELAWARE							Corporation		withinFiveYears	2023
0002049626-25-000002	YES	101	0002049626	Pontosense Inc.	30 ADELAIDE STREET EAST	12TH FLOOR	TORONTO	A6	ONTARIO, CANADA	M5C 3G8	1-855-833-1198	CANADA (FEDERAL LEVEL)							Corporation		withinFiveYears	2021
0001965338-25-000002	YES	101	0001965338	Fendo Golf, LLC	2145 COLVIN COURT		ATLANTA	GA	GEORGIA	30318	980-254-8311	GEORGIA							Limited Liability Company		withinFiveYears	2021
0001012975-25-000593	YES	101	0002088475	Radian Capital Partners IV, L.P.	C/O RADIAN CAPITAL LLC	1250 BROADWAY, #3000	NEW YORK	NY	NEW YORK	10001	888-384-8777	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089282-25-000001	YES	101	0002089282	Cheersy to That Jun 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089281-25-000001	YES	101	0002089281	Firestorm Labs SPV Sep 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089280-25-000001	YES	101	0002089280	Riviera Partners 2025 EXA a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089279-25-000001	YES	101	0002089279	Sassafras Syndicate I a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089322-25-000001	YES	101	0002089322	Goga Innovation Ventures I a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089323-25-000001	YES	101	0002089323	Florence Capital SPV XV LLC a Series of Florence Cap LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089324-25-000001	YES	101	0002089324	Fire Defense, Sep 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089325-25-000001	YES	101	0002089325	So&So Denovo F&F July 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089326-25-000001	YES	101	0002089326	Sunflower Aug 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089327-25-000001	YES	101	0002089327	Slkrd TMDH Jun 2025 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089328-25-000001	YES	101	0002089328	ZMF Lumber 1 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089329-25-000001	YES	101	0002089329	Perseus 2025 a Series of What If Ventures Master LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002088621-25-000001	YES	101	0002088621	Thea Venture Partners SPV 1 a Series of CGF2021 LLC	2093 PHILADELPHIA PIKE	5885	CLAYMONT	DE	DELAWARE	19703	(360) 946-0604	DELAWARE							Limited Liability Company		withinFiveYears	2025
0001991882-25-000002	YES	101	0001991882	Southview Timberland Fund LLC	ATLANTA FINANCIAL CENTER	3343 PEACHTREE RD., NE STE 145-2181	ATLANTA	GA	GEORGIA	30326	(912) 497-5637	DELAWARE							Limited Liability Company		withinFiveYears	2023
0001213900-25-094943	YES	101	0002038861	Origin IncomePlus Operating Company, LLC	121 WEST WACKER DRIVE	SUITE 1000	CHICAGO	IL	ILLINOIS	60601	(800) 628-8008	DELAWARE							Limited Liability Company		withinFiveYears	2024
0001976550-25-000002	YES	101	0001976550	Parento, Inc.	347 HIGHBROOK AVE		PELHAM	NY	NEW YORK	10803	408-207-3223	DELAWARE							Corporation		overFiveYears	
0002084093-25-000001	YES	101	0002084093	DO-0722 Fund I, a series of The Angel Group Syndicates, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002082383-25-000001	YES	101	0002082383	UN-0628 Fund I, a series of Alderbrook Ventures, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002087957-25-000001	YES	101	0002087957	AlgoQuant Capital SPC - AlgoQuant Multi-Strategy Fund SP	RITTER HOUSE, WICKHAMS CAY II	#3170	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	+44-20-4604-4946	CAYMAN ISLANDS							Other	Cayman Islands Exempted Company	withinFiveYears	2025
0002089352-25-000001	YES	101	0002089352	octra Dragon Lair Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0001062993-25-015880	YES	101	0002086584	Edge Total Intelligence Inc.	1501 LEE HWY	SUITE 301	ARLINGTON	VA	VIRGINIA	22209	604-428-7050	BRITISH COLUMBIA, CANADA	Aphelion Capital Corp.						Corporation		overFiveYears	
0002084993-25-000001	YES	101	0002084993	TE-0731 Fund IV, a series of Red Beard Ventures Syndicates, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089366-25-000001	YES	101	0002089366	Bitlayer BitVM chainyoda's jedis Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002088861-25-000001	YES	101	0002088861	Bond Communications, Inc.	450 ALASKAN WAY S	SUITE 200	SEATTLE	WA	WASHINGTON	98104	415-629-1202	DELAWARE							Corporation		withinFiveYears	2023
0002088498-25-000001	YES	101	0002088498	NO-0820 Fund I, a series of Karman Ventures, LP	2006 196th St SW	Suite 114	Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089151-25-000001	YES	101	0002089151	Alto Labs LLC	1801 S HILL STREET #200,		LOS ANGELES	CA	CALIFORNIA	90007	310-709-1427	TEXAS							Limited Liability Company		withinFiveYears	2023
0002074852-25-000001	YES	101	0002074852	Bell Park 318, LLC	294 NORTH MAIN STREET		ALPHARETTA	GA	GEORGIA	30009	518-465-9242	GEORGIA							Limited Liability Company		withinFiveYears	2025
0002084089-25-000001	YES	101	0002084089	PE-0719 Fund I, a series of Duke Capital Investments Venture Funds, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002084104-25-000001	YES	101	0002084104	AA-0803 Fund III, a series of Zachary Ginsburg Funds, LP	2006 196TH ST SW	SUITE 114	LYNNWOOD	WA	WASHINGTON	98036	206.801.6359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002082442-25-000001	YES	101	0002082442	NI-0629 Fund II, a series of Grant Park Ventures, LP	2006 196th St SW	Suite 114	Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002088511-25-000001	YES	101	0002088511	M1, a series of Ventioneers Advised Funds, LP	11111 Richmond Ave Suite 142		Houston	TX	TEXAS	77082	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089354-25-000001	YES	101	0002089354	Hyperbeat Hypurrcollective Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002082373-25-000001	YES	101	0002082373	Netwrk-DE-0711 Fund I, a series of AngelList Funds 2025, LP	2006 196th St SW	Suite 114	Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0001987473-25-000002	YES	101	0001987473	Fund I, a series of Orange Collective Access Fund, LP	119 SOUTH MAIN STREET, SUITE 220		SEATTLE	WA	WASHINGTON	98104	2068016359	DELAWARE							Limited Partnership		withinFiveYears	2023
0001841908-25-000003	YES	101	0001841908	SR RetailTech Fund I L.P.	C/O SR OPPORTUNITY FUND GP, LLC	515 WEST PACES FERRY ROAD NW	ATLANTA	GA	GEORGIA	30305	4045120091	DELAWARE							Limited Partnership		overFiveYears	
0002089344-25-000001	YES	101	0002089344	Gm Echo Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2024
0002089360-25-000001	YES	101	0002089360	Enclave 199x Cap Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002071273-25-000001	YES	101	0002071273	SBMAR25, LLC	3753 BRENNER DRIVE		SANTA BARBARA	CA	CALIFORNIA	93105	(805) 452-9911	DELAWARE							Limited Liability Company		withinFiveYears	2025
0002089358-25-000001	YES	101	0002089358	Reservoir Dragon Lair Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002087522-25-000001	YES	101	0002087522	HZ Legends DST	37 GRAHAM STREET, SUITE 120		SAN FRANCISCO	CA	CALIFORNIA	94129	415-561-6800	DELAWARE							Business Trust		withinFiveYears	2025
0002087534-25-000001	YES	101	0002087534	Sheena Friends Club, LLC	515 WEST PACES FERRY ROAD NW		ATLANTA	GA	GEORGIA	30305	(404) 512-0091	GEORGIA							Limited Liability Company		withinFiveYears	2022
0002089031-25-000001	YES	101	0002089031	HY-0818 Fund I, a series of Hustle&Trust Investments, LP	2006 196th St SW, Suite 114		Lynnwood	WA	WASHINGTON	98036	(360) 340-9337	DELAWARE							Limited Partnership		withinFiveYears	2025
0002081820-25-000001	YES	101	0002081820	EOC Partners Fund - C II LP	1717 WEST LOOP SOUTH, 18TH FLOOR		HOUSTON	TX	TEXAS	77027	(713) 828-0482	DELAWARE							Limited Partnership		withinFiveYears	2025
0002089364-25-000001	YES	101	0002089364	OpenGradient chainyoda's jedis Ltd	RODUS BUILDING, PO BOX 3093	TORTOLA	ROAD TOWN	D8	VIRGIN ISLANDS, BRITISH	VG1110	12843944030	VIRGIN ISLANDS, BRITISH							Other	British Virgin Islands Business Company	withinFiveYears	2025
0002088360-25-000001	YES	101	0002088360	HYFIX SPATIAL INTELLIGENCE Inc	4677 OLD IRONSIDES DRIVE, SUITE 380		SANTA CLARA	CA	CALIFORNIA	95054	4083138497	DELAWARE							Corporation		withinFiveYears	2024
